label_type,label,era,edition_label,edition_order,request_title,mentions,in_title
tag,Security,seasonal,Summer 2025,20252,AI Residential Security,3,True
tag,Semiconductors,seasonal,Summer 2026,20262,Supply Chain 2.0 for Semiconductors,1,True
tag,Social,essays,RFS 9,20120,Kill Hollywood,1,False
tag,Social,essays,RFS 10,20140,Breakthrough Technologies,1,False
tag,Social,consolidated,March 2014,20140,Internet Infrastructure,1,False
tag,Social,consolidated,July 2014,20142,Internet Infrastructure,1,False
tag,Social,consolidated,September 2014,20142,Government,1,False
tag,Social,consolidated,September 2016,20162,Underserved Communities and Social Services,2,True
tag,Social,consolidated,March 2018,20180,Education,1,False
tag,Social,consolidated,March 2018,20180,Underserved Communities and Social Services,2,True
tag,Social,consolidated,March 2018,20180,Government 2.0,1,False
tag,Social,consolidated,April 2020,20201,Education,1,False
tag,Social,consolidated,April 2020,20201,Government 2.0,1,False
tag,Social,consolidated,April 2020,20201,Underserved Communities and Social Services,2,True
tag,Social,consolidated,undated version first captured 2022-03-02,20220,Education,1,False
tag,Social,consolidated,undated version first captured 2022-03-02,20220,Government 2.0,1,False
tag,Social,consolidated,undated version first captured 2022-03-02,20220,Underserved Communities and Social Services,2,True
tag,Social,consolidated,undated version first captured 2022-07-01,20222,Education,1,False
tag,Social,consolidated,undated version first captured 2022-07-01,20222,Government 2.0,1,False
tag,Social,consolidated,undated version first captured 2022-07-01,20222,Underserved Communities and Social Services,2,True
tag,Social,seasonal,Summer 2024,20242,Bring manufacturing back to America,1,False
tag,Social,seasonal,Winter 2025,20250,Manufacture in the USA,1,False
tag,Stocks,consolidated,September 2014,20142,Financial Services,1,False
tag,Stocks,consolidated,August 2015,20152,Financial Services,1,False
tag,Stocks,seasonal,Fall 2026,20263,The Best Time to Build in Crypto,1,False
tag,Supply Chain,seasonal,Summer 2026,20262,Hardware Supply Chain,2,True
tag,Supply Chain,seasonal,Summer 2026,20262,SaaS Challengers,1,False
tag,Supply Chain,seasonal,Summer 2026,20262,Supply Chain 2.0 for Semiconductors,4,True
tag,Synthetic Biology,consolidated,March 2018,20180,Bio,1,False
tag,Synthetic Biology,consolidated,April 2020,20201,Bio,1,False
tag,Synthetic Biology,consolidated,undated version first captured 2022-03-02,20220,Bio,1,False
tag,Synthetic Biology,consolidated,undated version first captured 2022-07-01,20222,Bio,1,False
tag,Telecommunications,consolidated,September 2014,20142,Telecommunications,1,True
tag,Telecommunications,seasonal,Summer 2024,20242,Bring manufacturing back to America,1,False
tag,Telecommunications,seasonal,Winter 2025,20250,Manufacture in the USA,1,False
tag,Therapeutics,seasonal,Summer 2024,20242,A way to end cancer,2,False
tag,Trading,seasonal,Spring 2025,20251,B2A: Software Where the Customers Will All Be Agents,1,False
tag,Trading,seasonal,Spring 2026,20261,AI-Native Hedge Funds,1,False
tag,Trading,seasonal,Fall 2026,20263,The Best Time to Build in Crypto,2,False
tag,Transportation,essays,RFS 10,20140,Breakthrough Technologies,3,False
tag,Transportation,consolidated,March 2014,20140,Transportation & Housing,3,True
tag,Transportation,consolidated,July 2014,20142,Transportation & Housing,3,True
tag,Transportation,consolidated,September 2014,20142,Transportation & Housing,4,True
tag,Transportation,consolidated,August 2015,20152,Transportation & Housing,4,True
tag,Transportation,consolidated,September 2016,20162,Transportation & Housing,4,True
tag,Transportation,consolidated,March 2018,20180,Transportation & Housing,4,True
tag,Transportation,consolidated,April 2020,20201,Transportation and Housing,4,True
tag,Transportation,consolidated,undated version first captured 2022-03-02,20220,Transportation and Housing,4,True
tag,Transportation,consolidated,undated version first captured 2022-07-01,20222,Transportation and Housing,4,True
tag,Travel,seasonal,Summer 2024,20242,New space companies,1,False
tag,Travel,seasonal,Winter 2025,20250,New space companies,1,False
tag,Travel,seasonal,Spring 2025,20251,A Secure AI App Store,2,False
tag,Travel,seasonal,Spring 2025,20251,B2A: Software Where the Customers Will All Be Agents,1,False
tag,Travel,seasonal,Summer 2025,20252,AI Personal Assistant,1,False
tag,Vaccines,consolidated,September 2014,20142,Biotech,1,False
tag,Vaccines,consolidated,August 2015,20152,Biotech,1,False
tag,Vaccines,consolidated,August 2015,20152,Global Health Non-profits,1,False
tag,Vaccines,consolidated,September 2016,20162,Biotech,1,False
tag,Vaccines,consolidated,September 2016,20162,Global Health Non-profits,1,False
tag,Vaccines,consolidated,March 2018,20180,Bio,1,False
tag,Vaccines,consolidated,March 2018,20180,Response to COVID-19,1,False
tag,Vaccines,consolidated,April 2020,20201,Bio,1,False
tag,Vaccines,consolidated,April 2020,20201,Response to COVID-19,1,False
tag,Vaccines,consolidated,undated version first captured 2022-03-02,20220,Bio,1,False
tag,Vaccines,consolidated,undated version first captured 2022-03-02,20220,Response to COVID-19,1,False
tag,Vaccines,consolidated,undated version first captured 2022-07-01,20222,Bio,1,False
tag,Video,essays,RFS 4,20090,New Ways to Use Live Video,9,True
tag,Video,consolidated,March 2018,20180,Safeguards Against Fake Video,2,True
tag,Video,seasonal,Winter 2025,20250,Public safety technology,1,False
tag,Video,seasonal,Spring 2025,20251,Startup Founders with Systems Programming Expertise,1,False
tag,Video,seasonal,Summer 2025,20252,AI Residential Security,2,False
tag,Video,seasonal,Fall 2025,20253,Video Generation as a Primitive,10,True
tag,Video,seasonal,Spring 2026,20261,AI-Native Agencies,1,False
tag,Video,seasonal,Fall 2026,20263,Proving You're Human,3,False
tag,Virtual Reality,consolidated,September 2014,20142,VR and AR,1,False
tag,Virtual Reality,consolidated,August 2015,20152,VR and AR,1,False
tag,Virtual Reality,consolidated,September 2016,20162,VR and AR,1,False
tag,Virtual Reality,consolidated,March 2018,20180,VR and AR,1,False
tag,Virtual Reality,consolidated,April 2020,20201,VR and AR,1,False
tag,Virtual Reality,consolidated,undated version first captured 2022-03-02,20220,VR and AR,1,False
tag,Virtual Reality,consolidated,undated version first captured 2022-07-01,20222,VR and AR,1,False
tag,Weather,consolidated,September 2014,20142,Financial Services,1,False
tag,Weather,consolidated,August 2015,20152,Financial Services,1,False
tag,Weather,seasonal,Summer 2024,20242,Using machine learning to simulate the physical world,1,False
tag,Weather,seasonal,Fall 2026,20263,Data for the Real World,2,False
industry,B2B,seasonal,Summer 2024,20242,Applying machine learning to robotics,1,False
industry,B2B,seasonal,Summer 2024,20242,Stablecoin finance,1,False
industry,B2B,seasonal,Spring 2025,20251,Vertical AI Agents,4,False
industry,B2B,seasonal,Summer 2025,20252,Software Tools To Make Robots,1,False
industry,B2B,seasonal,Fall 2025,20253,AI Native Enterprise Software,1,False
industry,Consumer,consolidated,March 2018,20180,Brick and Mortar 2.0,1,False
industry,Consumer,consolidated,March 2018,20180,Cleaner Commodities,2,False
industry,Consumer,consolidated,April 2020,20201,Brick and Mortar 2.0,1,False
industry,Consumer,consolidated,undated version first captured 2022-03-02,20220,Brick and Mortar 2.0,1,False
industry,Consumer,consolidated,undated version first captured 2022-07-01,20222,Brick and Mortar 2.0,1,False
industry,Consumer,seasonal,Summer 2024,20242,A way to end cancer,1,False
industry,Consumer,seasonal,Summer 2024,20242,Applying machine learning to robotics,1,False
industry,Consumer,seasonal,Summer 2024,20242,Foundation models for biological systems,1,False
industry,Consumer,seasonal,Summer 2024,20242,Stablecoin finance,1,False
industry,Consumer,seasonal,Summer 2025,20252,Software Tools To Make Robots,1,False
industry,Consumer,seasonal,Fall 2026,20263,AI-Powered Consumer Products for 1 Billion People,5,True
industry,Consumer,seasonal,Fall 2026,20263,The Primer,1,False
industry,Education,essays,RFS 6,20100,iPad Applications,1,False
industry,Education,essays,RFS 10,20140,Breakthrough Technologies,3,False
industry,Education,consolidated,March 2014,20140,Education,3,True
industry,Education,consolidated,July 2014,20142,Education,3,True
industry,Education,consolidated,September 2014,20142,Education,3,True
industry,Education,consolidated,August 2015,20152,Education,3,True
industry,Education,consolidated,September 2016,20162,Education,3,True
industry,Education,consolidated,March 2018,20180,Education,5,True
industry,Education,consolidated,March 2018,20180,Government 2.0,1,False
industry,Education,consolidated,April 2020,20201,Education,5,True
industry,Education,consolidated,April 2020,20201,Government 2.0,1,False
industry,Education,consolidated,undated version first captured 2022-03-02,20220,Education,5,True
industry,Education,consolidated,undated version first captured 2022-03-02,20220,Government 2.0,1,False
industry,Education,consolidated,undated version first captured 2022-07-01,20222,Education,5,True
industry,Education,consolidated,undated version first captured 2022-07-01,20222,Government 2.0,1,False
industry,Education,seasonal,Summer 2025,20252,AI Personal Tutor for Everyone,1,False
industry,Education,seasonal,Summer 2025,20252,The Future of Education,5,True
industry,Education,seasonal,Fall 2026,20263,The Primer,1,False
industry,Fintech,seasonal,Summer 2024,20242,Climate tech,1,False
industry,Fintech,seasonal,Winter 2025,20250,Fintech 2.0,3,True
industry,Government,essays,RFS 10,20140,Breakthrough Technologies,1,False
industry,Government,consolidated,March 2014,20140,Internet Infrastructure,1,False
industry,Government,consolidated,July 2014,20142,Internet Infrastructure,1,False
industry,Government,consolidated,September 2014,20142,Government,3,True
industry,Government,consolidated,August 2015,20152,Global Infrastructure,1,False
industry,Government,consolidated,September 2016,20162,Underserved Communities and Social Services,1,False
industry,Government,consolidated,March 2018,20180,Underserved Communities and Social Services,1,False
industry,Government,consolidated,March 2018,20180,Government 2.0,2,True
industry,Government,consolidated,April 2020,20201,Government 2.0,2,True
industry,Government,consolidated,April 2020,20201,Underserved Communities and Social Services,1,False
industry,Government,consolidated,undated version first captured 2022-03-02,20220,Government 2.0,2,True
industry,Government,consolidated,undated version first captured 2022-03-02,20220,Underserved Communities and Social Services,1,False
industry,Government,consolidated,undated version first captured 2022-07-01,20222,Government 2.0,2,True
industry,Government,consolidated,undated version first captured 2022-07-01,20222,Underserved Communities and Social Services,1,False
industry,Government,seasonal,Summer 2024,20242,Bring manufacturing back to America,1,False
industry,Government,seasonal,Winter 2025,20250,Government software,8,True
industry,Government,seasonal,Fall 2025,20253,Retraining Workers for the AI Economy,1,False
industry,Government,seasonal,Fall 2025,20253,Using LLMs Instead of Government Consulting,8,True
industry,Government,seasonal,Spring 2026,20261,AI for Government,6,True
industry,Government,seasonal,Spring 2026,20261,Infra for Government Fraud Hunters,4,True
industry,Government,seasonal,Fall 2026,20263,Compute at Sea,1,False
industry,Government,seasonal,Fall 2026,20263,Data for the Real World,1,False
industry,Healthcare,essays,RFS 10,20140,Breakthrough Technologies,6,False
industry,Healthcare,consolidated,March 2014,20140,Healthcare,6,True
industry,Healthcare,consolidated,July 2014,20142,Healthcare,6,True
industry,Healthcare,consolidated,September 2014,20142,Healthcare,6,True
industry,Healthcare,consolidated,August 2015,20152,Healthcare,6,True
industry,Healthcare,consolidated,September 2016,20162,Healthcare,6,True
industry,Healthcare,consolidated,September 2016,20162,Future of Work:,1,False
industry,Healthcare,consolidated,March 2018,20180,Bio,1,False
industry,Healthcare,consolidated,March 2018,20180,Future of Work:,1,False
industry,Healthcare,consolidated,March 2018,20180,Healthcare,6,True
industry,Healthcare,consolidated,March 2018,20180,Longevity and Anti-aging,1,False
industry,Healthcare,consolidated,March 2018,20180,Government 2.0,1,False
industry,Healthcare,consolidated,April 2020,20201,Bio,1,False
industry,Healthcare,consolidated,April 2020,20201,Future of Work:,1,False
industry,Healthcare,consolidated,April 2020,20201,Government 2.0,1,False
industry,Healthcare,consolidated,April 2020,20201,Healthcare,6,True
industry,Healthcare,consolidated,undated version first captured 2022-03-02,20220,Bio,1,False
industry,Healthcare,consolidated,undated version first captured 2022-03-02,20220,Future of Work:,1,False
industry,Healthcare,consolidated,undated version first captured 2022-03-02,20220,Government 2.0,1,False
industry,Healthcare,consolidated,undated version first captured 2022-03-02,20220,Healthcare,6,True
industry,Healthcare,consolidated,undated version first captured 2022-07-01,20222,Bio,1,False
industry,Healthcare,consolidated,undated version first captured 2022-07-01,20222,Future of Work:,1,False
industry,Healthcare,consolidated,undated version first captured 2022-07-01,20222,Government 2.0,1,False
industry,Healthcare,consolidated,undated version first captured 2022-07-01,20222,Healthcare,6,True
industry,Healthcare,seasonal,Summer 2024,20242,A way to end cancer,1,False
industry,Healthcare,seasonal,Summer 2024,20242,Eliminating middlemen in healthcare,2,True
industry,Healthcare,seasonal,Summer 2024,20242,Foundation models for biological systems,1,False
industry,Healthcare,seasonal,Summer 2024,20242,The Managed Service Organization model for healthcare,3,True
industry,Healthcare,seasonal,Summer 2025,20252,Healthcare AI,5,True
industry,Healthcare,seasonal,Spring 2026,20261,AI Guidance for Physical Work,1,False
industry,Healthcare,seasonal,Summer 2026,20262,AI-Native Service Companies,1,False
subindustry_child,Agriculture,consolidated,September 2016,20162,Food and Farming:,1,False
subindustry_child,Agriculture,consolidated,March 2018,20180,Bio,1,False
subindustry_child,Agriculture,consolidated,March 2018,20180,Cellular Agriculture and Clean Meat,2,True
subindustry_child,Agriculture,consolidated,April 2020,20201,Bio,1,False
subindustry_child,Agriculture,consolidated,April 2020,20201,Cellular Agriculture and Clean Meat,2,True
subindustry_child,Agriculture,consolidated,undated version first captured 2022-03-02,20220,Bio,1,False
subindustry_child,Agriculture,consolidated,undated version first captured 2022-03-02,20220,Cellular Agriculture and Clean Meat,2,True
subindustry_child,Agriculture,consolidated,undated version first captured 2022-07-01,20222,Bio,1,False
subindustry_child,Agriculture,consolidated,undated version first captured 2022-07-01,20222,Cellular Agriculture and Clean Meat,2,True
subindustry_child,Agriculture,seasonal,Summer 2026,20262,AI for Low-Pesticide Agriculture,3,True
subindustry_child,Agriculture,seasonal,Fall 2026,20263,Data for the Real World,1,False
subindustry_child,Climate,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Climate,consolidated,March 2014,20140,Science,1,False
subindustry_child,Climate,consolidated,July 2014,20142,Science,1,False
subindustry_child,Climate,consolidated,September 2014,20142,Science,1,False
subindustry_child,Climate,consolidated,August 2015,20152,Science,1,False
subindustry_child,Climate,consolidated,March 2018,20180,Carbon Removal Technologies,1,False
subindustry_child,Climate,consolidated,April 2020,20201,Carbon Removal Technologies,1,False
subindustry_child,Climate,consolidated,undated version first captured 2022-03-02,20220,Carbon Removal Technologies,1,False
subindustry_child,Climate,consolidated,undated version first captured 2022-07-01,20222,Carbon Removal Technologies,1,False
subindustry_child,Climate,seasonal,Summer 2024,20242,Climate tech,5,True
subindustry_child,Construction,seasonal,Summer 2024,20242,Small fine-tuned models as an alternative to giant generic ones,1,False
subindustry_child,Construction,seasonal,Spring 2025,20251,Datacenters,1,False
subindustry_child,Construction,seasonal,Fall 2026,20263,Data for the Real World,1,False
subindustry_child,Construction,seasonal,Fall 2026,20263,New Operating Systems for the Physical World,1,False
subindustry_child,Content,essays,RFS 1,20090,The Future of Journalism,3,False
subindustry_child,Content,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Content,consolidated,March 2014,20140,Education,1,False
subindustry_child,Content,consolidated,July 2014,20142,Education,1,False
subindustry_child,Content,consolidated,September 2014,20142,Education,1,False
subindustry_child,Content,consolidated,September 2014,20142,Hollywood 2.0,3,False
subindustry_child,Content,consolidated,August 2015,20152,Education,1,False
subindustry_child,Content,consolidated,August 2015,20152,Hollywood 2.0,3,False
subindustry_child,Content,consolidated,September 2016,20162,Education,1,False
subindustry_child,Content,consolidated,September 2016,20162,Hollywood 2.0,3,False
subindustry_child,Content,seasonal,Summer 2025,20252,AI Personal Tutor for Everyone,1,False
subindustry_child,Defense,seasonal,Summer 2024,20242,New defense technology,4,True
subindustry_child,Defense,seasonal,Summer 2026,20262,Counter-Swarm Defense,4,True
subindustry_child,Defense,seasonal,Fall 2026,20263,The Future of American Defense,1,True
subindustry_child,Diagnostics,consolidated,March 2018,20180,Healthcare,3,False
subindustry_child,Diagnostics,consolidated,March 2018,20180,Response to COVID-19,1,False
subindustry_child,Diagnostics,consolidated,April 2020,20201,Healthcare,3,False
subindustry_child,Diagnostics,consolidated,April 2020,20201,Response to COVID-19,1,False
subindustry_child,Diagnostics,consolidated,undated version first captured 2022-03-02,20220,Healthcare,3,False
subindustry_child,Diagnostics,consolidated,undated version first captured 2022-03-02,20220,Response to COVID-19,1,False
subindustry_child,Diagnostics,consolidated,undated version first captured 2022-07-01,20222,Healthcare,3,False
subindustry_child,Diagnostics,seasonal,Summer 2026,20262,AI Personalized Medicine,2,False
subindustry_child,Drones,seasonal,Summer 2026,20262,Counter-Swarm Defense,4,False
subindustry_child,Drones,seasonal,Fall 2026,20263,The Future of American Defense,1,False
subindustry_child,Energy,essays,RFS 9,20120,Kill Hollywood,1,False
subindustry_child,Energy,essays,RFS 10,20140,Breakthrough Technologies,9,False
subindustry_child,Energy,consolidated,March 2014,20140,Energy,8,True
subindustry_child,Energy,consolidated,March 2014,20140,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,July 2014,20142,Energy,8,True
subindustry_child,Energy,consolidated,July 2014,20142,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,September 2014,20142,Energy,8,True
subindustry_child,Energy,consolidated,September 2014,20142,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,August 2015,20152,Energy,8,True
subindustry_child,Energy,consolidated,August 2015,20152,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,September 2016,20162,Energy,8,True
subindustry_child,Energy,consolidated,September 2016,20162,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,March 2018,20180,Cellular Agriculture and Clean Meat,1,False
subindustry_child,Energy,consolidated,March 2018,20180,Energy,8,True
subindustry_child,Energy,consolidated,March 2018,20180,Transportation & Housing,1,False
subindustry_child,Energy,consolidated,April 2020,20201,Cellular Agriculture and Clean Meat,1,False
subindustry_child,Energy,consolidated,April 2020,20201,Energy,8,True
subindustry_child,Energy,consolidated,April 2020,20201,Transportation and Housing,1,False
subindustry_child,Energy,consolidated,undated version first captured 2022-03-02,20220,Cellular Agriculture and Clean Meat,1,False
subindustry_child,Energy,consolidated,undated version first captured 2022-03-02,20220,Energy,8,True
subindustry_child,Energy,consolidated,undated version first captured 2022-03-02,20220,Transportation and Housing,1,False
subindustry_child,Energy,consolidated,undated version first captured 2022-07-01,20222,Cellular Agriculture and Clean Meat,1,False
subindustry_child,Energy,consolidated,undated version first captured 2022-07-01,20222,Energy,8,True
subindustry_child,Energy,consolidated,undated version first captured 2022-07-01,20222,Transportation and Housing,1,False
subindustry_child,Energy,seasonal,Summer 2024,20242,Climate tech,1,False
subindustry_child,Energy,seasonal,Winter 2025,20250,LLMs for chip design,1,False
subindustry_child,Energy,seasonal,Spring 2026,20261,Modern Metal Mills,5,False
subindustry_child,Energy,seasonal,Fall 2026,20263,Data for the Real World,1,False
subindustry_child,Gaming,seasonal,Summer 2024,20242,Spatial computing,1,False
subindustry_child,Gaming,seasonal,Fall 2025,20253,Video Generation as a Primitive,1,False
subindustry_child,Human Resources,consolidated,July 2014,20142,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,September 2014,20142,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,August 2015,20152,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,September 2016,20162,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,March 2018,20180,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,April 2020,20201,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,undated version first captured 2022-03-02,20220,One Million Jobs,1,False
subindustry_child,Human Resources,consolidated,undated version first captured 2022-07-01,20222,One Million Jobs,1,False
subindustry_child,Infrastructure,essays,RFS 4,20090,New Ways to Use Live Video,5,False
subindustry_child,Infrastructure,essays,RFS 10,20140,Breakthrough Technologies,2,False
subindustry_child,Infrastructure,consolidated,March 2014,20140,Internet Infrastructure,2,True
subindustry_child,Infrastructure,consolidated,July 2014,20142,Internet Infrastructure,2,True
subindustry_child,Infrastructure,consolidated,September 2014,20142,Developing Countries,1,False
subindustry_child,Infrastructure,consolidated,September 2014,20142,Internet Infrastructure,2,True
subindustry_child,Infrastructure,consolidated,September 2014,20142,Programming Tools,1,False
subindustry_child,Infrastructure,consolidated,August 2015,20152,Global Infrastructure,4,True
subindustry_child,Infrastructure,consolidated,August 2015,20152,Internet Infrastructure,2,True
subindustry_child,Infrastructure,consolidated,August 2015,20152,Programming Tools,1,False
subindustry_child,Infrastructure,consolidated,September 2016,20162,Programming Tools,1,False
subindustry_child,Infrastructure,consolidated,March 2018,20180,Programming Tools,1,False
subindustry_child,Infrastructure,consolidated,March 2018,20180,Response to COVID-19,1,False
subindustry_child,Infrastructure,consolidated,April 2020,20201,Response to COVID-19,1,False
subindustry_child,Infrastructure,consolidated,undated version first captured 2022-03-02,20220,Response to COVID-19,1,False
subindustry_child,Infrastructure,seasonal,Winter 2025,20250,Fintech 2.0,1,False
subindustry_child,Infrastructure,seasonal,Spring 2025,20251,A Secure AI App Store,1,False
subindustry_child,Infrastructure,seasonal,Spring 2025,20251,Datacenters,2,False
subindustry_child,Infrastructure,seasonal,Spring 2025,20251,Inference AI Infrastructure in the World of Test-Time Compute,2,True
subindustry_child,Infrastructure,seasonal,Spring 2025,20251,Startup Founders with Systems Programming Expertise,1,False
subindustry_child,Infrastructure,seasonal,Summer 2025,20252,Healthcare AI,1,False
subindustry_child,Infrastructure,seasonal,Summer 2025,20252,Internal Agent Builder,3,False
subindustry_child,Infrastructure,seasonal,Fall 2025,20253,Infrastructure for Multi-Agent Systems,1,True
subindustry_child,Infrastructure,seasonal,Fall 2025,20253,Retraining Workers for the AI Economy,2,False
subindustry_child,Infrastructure,seasonal,Fall 2025,20253,"The First 10-person, $100B Company",1,False
subindustry_child,Infrastructure,seasonal,Fall 2025,20253,Video Generation as a Primitive,1,False
subindustry_child,Infrastructure,seasonal,Spring 2026,20261,Stablecoin Financial Services,2,False
subindustry_child,Infrastructure,seasonal,Fall 2026,20263,AI-Native Compliance Infrastructure,4,True
subindustry_child,Infrastructure,seasonal,Fall 2026,20263,Self-Maintaining APIs,1,False
subindustry_child,Infrastructure,seasonal,Fall 2026,20263,The Best Time to Build in Crypto,1,False
subindustry_child,Insurance,seasonal,Summer 2024,20242,Eliminating middlemen in healthcare,1,False
subindustry_child,Insurance,seasonal,Summer 2024,20242,LLMs for manual back office processes in legacy enterprises,1,False
subindustry_child,Insurance,seasonal,Winter 2025,20250,Fintech 2.0,1,False
subindustry_child,Insurance,seasonal,Spring 2025,20251,DocuSign 2.0,1,False
subindustry_child,Insurance,seasonal,Summer 2026,20262,AI-Native Service Companies,1,False
subindustry_child,Legal,essays,RFS 1,20090,The Future of Journalism,1,False
subindustry_child,Legal,essays,RFS 2,20090,New Paths Through Product Space,1,False
subindustry_child,Legal,essays,RFS 4,20090,New Ways to Use Live Video,1,False
subindustry_child,Legal,essays,RFS 3,20090,Things Built on Twitter,1,False
subindustry_child,Legal,essays,RFS 5,20090,Development on Handhelds,1,False
subindustry_child,Legal,essays,RFS 6,20100,iPad Applications,1,False
subindustry_child,Legal,essays,RFS 7,20100,Applications of Facebook Instant Personalization,1,False
subindustry_child,Legal,essays,RFS 8,20110,Ephemeralization Apps,1,False
subindustry_child,Legal,essays,RFS 9,20120,Kill Hollywood,1,False
subindustry_child,Legal,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Legal,consolidated,March 2018,20180,A.I.,1,False
subindustry_child,Legal,consolidated,April 2020,20201,A.I.,1,False
subindustry_child,Legal,consolidated,undated version first captured 2022-03-02,20220,A.I.,1,False
subindustry_child,Legal,consolidated,undated version first captured 2022-07-01,20222,A.I.,1,False
subindustry_child,Legal,seasonal,Summer 2025,20252,Full-stack AI Companies,1,False
subindustry_child,Legal,seasonal,Fall 2025,20253,Using LLMs Instead of Government Consulting,1,False
subindustry_child,Legal,seasonal,Spring 2026,20261,AI-Native Agencies,1,False
subindustry_child,Legal,seasonal,Fall 2026,20263,AI-Native Compliance Infrastructure,1,False
subindustry_child,Marketing,seasonal,Summer 2024,20242,A way to end cancer,1,False
subindustry_child,Medical Devices,consolidated,September 2014,20142,Healthcare,1,False
subindustry_child,Medical Devices,consolidated,August 2015,20152,Healthcare,1,False
subindustry_child,Medical Devices,consolidated,September 2016,20162,Healthcare,1,False
subindustry_child,Medical Devices,consolidated,March 2018,20180,Healthcare,2,False
subindustry_child,Medical Devices,consolidated,April 2020,20201,Healthcare,2,False
subindustry_child,Medical Devices,consolidated,undated version first captured 2022-03-02,20220,Healthcare,2,False
subindustry_child,Medical Devices,consolidated,undated version first captured 2022-07-01,20222,Healthcare,2,False
subindustry_child,Medical Devices,seasonal,Summer 2026,20262,Hardware Supply Chain,1,False
subindustry_child,Operations,seasonal,Summer 2024,20242,Stablecoin finance,1,False
subindustry_child,Operations,seasonal,Winter 2025,20250,Public safety technology,1,False
subindustry_child,Operations,seasonal,Spring 2025,20251,The Future of Software Engineering,1,False
subindustry_child,Operations,seasonal,Summer 2025,20252,AI for Scientific Advancement,1,False
subindustry_child,Operations,seasonal,Spring 2026,20261,Large Spatial Models,1,False
subindustry_child,Operations,seasonal,Fall 2026,20263,AI-Native Compliance Infrastructure,1,False
subindustry_child,Operations,seasonal,Fall 2026,20263,New Operating Systems for the Physical World,1,False
subindustry_child,Payments,consolidated,September 2014,20142,Developing Countries,1,False
subindustry_child,Payments,seasonal,Summer 2024,20242,Stablecoin finance,1,False
subindustry_child,Payments,seasonal,Winter 2025,20250,Fintech 2.0,1,False
subindustry_child,Payments,seasonal,Spring 2025,20251,A Secure AI App Store,1,False
subindustry_child,Payments,seasonal,Spring 2026,20261,Infra for Government Fraud Hunters,1,False
subindustry_child,Payments,seasonal,Fall 2026,20263,The Best Time to Build in Crypto,1,False
subindustry_child,Productivity,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Productivity,consolidated,March 2014,20140,Levers,1,False
subindustry_child,Productivity,consolidated,July 2014,20142,Levers,1,False
subindustry_child,Productivity,consolidated,March 2018,20180,Education,1,False
subindustry_child,Productivity,consolidated,April 2020,20201,Education,1,False
subindustry_child,Productivity,consolidated,undated version first captured 2022-03-02,20220,Education,1,False
subindustry_child,Productivity,consolidated,undated version first captured 2022-07-01,20222,Education,1,False
subindustry_child,Productivity,seasonal,Spring 2025,20251,Devtools for AI Agents,1,False
subindustry_child,Productivity,seasonal,Summer 2025,20252,AI Personal Assistant,2,False
subindustry_child,Retail,essays,RFS 2,20090,New Paths Through Product Space,1,False
subindustry_child,Retail,consolidated,September 2014,20142,Enterprise Software,1,False
subindustry_child,Retail,consolidated,August 2015,20152,Enterprise Software,1,False
subindustry_child,Retail,consolidated,September 2016,20162,Enterprise Software,1,False
subindustry_child,Retail,consolidated,March 2018,20180,Brick and Mortar 2.0,4,False
subindustry_child,Retail,consolidated,March 2018,20180,Enterprise Software,1,False
subindustry_child,Retail,consolidated,April 2020,20201,Brick and Mortar 2.0,4,False
subindustry_child,Retail,consolidated,April 2020,20201,Enterprise Software,1,False
subindustry_child,Retail,consolidated,undated version first captured 2022-03-02,20220,Brick and Mortar 2.0,4,False
subindustry_child,Retail,consolidated,undated version first captured 2022-03-02,20220,Enterprise Software,1,False
subindustry_child,Retail,consolidated,undated version first captured 2022-07-01,20222,Brick and Mortar 2.0,4,False
subindustry_child,Retail,consolidated,undated version first captured 2022-07-01,20222,Enterprise Software,1,False
subindustry_child,Sales,consolidated,March 2018,20180,Brick and Mortar 2.0,1,False
subindustry_child,Sales,consolidated,April 2020,20201,Brick and Mortar 2.0,1,False
subindustry_child,Sales,consolidated,undated version first captured 2022-03-02,20220,Brick and Mortar 2.0,1,False
subindustry_child,Sales,consolidated,undated version first captured 2022-07-01,20222,Brick and Mortar 2.0,1,False
subindustry_child,Sales,seasonal,Summer 2024,20242,AI to build enterprise software,2,False
subindustry_child,Sales,seasonal,Summer 2024,20242,Commercial open source companies,2,False
subindustry_child,Sales,seasonal,Spring 2025,20251,DocuSign 2.0,1,False
subindustry_child,Sales,seasonal,Fall 2025,20253,AI Native Enterprise Software,1,False
