company_id,slug,field,raw_value,exported_value,match
479,buildzoom,batch,Winter 2013,Winter 2013,True
479,buildzoom,website,https://www.buildzoom.com,https://www.buildzoom.com,True
479,buildzoom,one_liner,BuildZoom is a better way to remodel. We connect homeowners to the…,BuildZoom is a better way to remodel. We connect homeowners to the…,True
479,buildzoom,long_description,BuildZoom is a better way to remodel. We connect homeowners to the most reliable,BuildZoom is a better way to remodel. We connect homeowners to the most reliable,True
479,buildzoom,team_size,100,100.0,True
479,buildzoom,all_locations,"San Francisco, CA, USA","San Francisco, CA, USA",True
479,buildzoom,industry,Consumer,Consumer,True
479,buildzoom,subindustry,Consumer -> Home and Personal,Consumer -> Home and Personal,True
479,buildzoom,industries,"['Consumer', 'Home and Personal']","['Consumer', 'Home and Personal']",True
479,buildzoom,tags,"['Real Estate', 'Construction']","['Real Estate', 'Construction']",True
479,buildzoom,regions,"['United States of America', 'America / Canada', 'Remote', 'Partly Remote']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",True
479,buildzoom,stage,Growth,Growth,True
479,buildzoom,status,Acquired,Acquired,True
479,buildzoom,isHiring,False,False,True
479,buildzoom,nonprofit,False,False,True
479,buildzoom,top_company,False,False,True
479,buildzoom,launched_at,1354492677,1354492677,True
479,buildzoom,former_names,[],[],True
479,buildzoom,url,https://www.ycombinator.com/companies/buildzoom,https://www.ycombinator.com/companies/buildzoom,True
479,buildzoom,n_year(derived),2013,2013,True
479,buildzoom,n_subindustry_child(derived),Home and Personal,Home and Personal,True
479,buildzoom,n_is_us(derived),True,True,True
29420,alai,name,Alai,Alai,True
29420,alai,slug,alai,alai,True
29420,alai,batch,Winter 2024,Winter 2024,True
29420,alai,website,https://getalai.com,https://getalai.com,True
29420,alai,one_liner,Create high quality presentations quickly using AI,Create high quality presentations quickly using AI,True
29420,alai,long_description,Alai makes it easy and quick to create high quality presentations with AI. Our u,Alai makes it easy and quick to create high quality presentations with AI. Our u,True
29420,alai,team_size,5,5.0,True
29420,alai,all_locations,,,True
29420,alai,industry,B2B,B2B,True
29420,alai,subindustry,B2B,B2B,True
29420,alai,industries,['B2B'],['B2B'],True
29420,alai,tags,"['Artificial Intelligence', 'Productivity']","['Artificial Intelligence', 'Productivity']",True
29420,alai,regions,['Unspecified'],['Unspecified'],True
29420,alai,stage,Early,Early,True
29420,alai,status,Active,Active,True
29420,alai,isHiring,False,False,True
29420,alai,nonprofit,False,False,True
29420,alai,top_company,False,False,True
29420,alai,launched_at,1706649959,1706649959,True
29420,alai,former_names,"['Speakwell AI', 'alai']","['Speakwell AI', 'alai']",True
29420,alai,url,https://www.ycombinator.com/companies/alai,https://www.ycombinator.com/companies/alai,True
29420,alai,n_year(derived),2024,2024,True
29420,alai,n_subindustry_child(derived),,nan,True
29420,alai,n_is_us(derived),False,False,True
28087,rivet,name,Rivet,Rivet,True
28087,rivet,slug,rivet,rivet,True
28087,rivet,batch,Winter 2023,Winter 2023,True
28087,rivet,website,https://rivet.dev,https://rivet.dev,True
28087,rivet,one_liner,Rivet Actors are the primitive for stateful workloads,Rivet Actors are the primitive for stateful workloads,True
28087,rivet,long_description,"Rivet Actors are the primitive for stateful workloads.

Built for AI agents, c","Rivet Actors are the primitive for stateful workloads.

Built for AI agents, c",True
28087,rivet,team_size,5,5.0,True
28087,rivet,all_locations,"San Francisco, CA, USA","San Francisco, CA, USA",True
28087,rivet,industry,B2B,B2B,True
28087,rivet,subindustry,B2B -> Infrastructure,B2B -> Infrastructure,True
28087,rivet,industries,"['B2B', 'Infrastructure']","['B2B', 'Infrastructure']",True
28087,rivet,tags,"['B2B', 'Open Source', 'Infrastructure']","['B2B', 'Open Source', 'Infrastructure']",True
28087,rivet,regions,"['United States of America', 'America / Canada', 'Remote', 'Partly Remote']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",True
28087,rivet,stage,Early,Early,True
28087,rivet,status,Active,Active,True
28087,rivet,isHiring,True,True,True
28087,rivet,nonprofit,False,False,True
28087,rivet,top_company,False,False,True
28087,rivet,launched_at,1675129787,1675129787,True
28087,rivet,former_names,[],[],True
28087,rivet,url,https://www.ycombinator.com/companies/rivet,https://www.ycombinator.com/companies/rivet,True
28087,rivet,n_year(derived),2023,2023,True
28087,rivet,n_subindustry_child(derived),Infrastructure,Infrastructure,True
28087,rivet,n_is_us(derived),True,True,True
25318,wereno,name,WeReno,WeReno,True
25318,wereno,slug,wereno,wereno,True
25318,wereno,batch,Winter 2022,Winter 2022,True
25318,wereno,website,https://WeReno.com,https://WeReno.com,True
25318,wereno,one_liner,AI owner's representative for commercial construction and renovations.,AI owner's representative for commercial construction and renovations.,True
25318,wereno,long_description,WeReno is an AI owner's representative that helps building owners plan and manag,WeReno is an AI owner's representative that helps building owners plan and manag,True
25318,wereno,team_size,12,12.0,True
25318,wereno,all_locations,"Toronto, ON, Canada","Toronto, ON, Canada",True
25318,wereno,industry,Real Estate and Construction,Real Estate and Construction,True
25318,wereno,subindustry,Real Estate and Construction -> Construction,Real Estate and Construction -> Construction,True
25318,wereno,industries,"['Real Estate and Construction', 'Construction']","['Real Estate and Construction', 'Construction']",True
25318,wereno,tags,"['Artificial Intelligence', 'Real Estate', 'Construction', 'Proptech']","['Artificial Intelligence', 'Real Estate', 'Construction', 'Proptech']",True
25318,wereno,regions,"['Canada', 'America / Canada', 'Remote', 'Partly Remote']","['Canada', 'America / Canada', 'Remote', 'Partly Remote']",True
25318,wereno,stage,Early,Early,True
25318,wereno,status,Active,Active,True
25318,wereno,isHiring,False,False,True
25318,wereno,nonprofit,False,False,True
25318,wereno,top_company,False,False,True
25318,wereno,launched_at,1647622736,1647622736,True
25318,wereno,former_names,"['WeReno', 'Inc.', 'VIDCALL', 'Inc', 'WeReno', 'WeReno (Vidcall', 'Inc.)', 'WeRe","['WeReno', 'Inc.', 'VIDCALL', 'Inc', 'WeReno', 'WeReno (Vidcall', 'Inc.)', 'WeRe",True
25318,wereno,url,https://www.ycombinator.com/companies/wereno,https://www.ycombinator.com/companies/wereno,True
25318,wereno,n_year(derived),2022,2022,True
25318,wereno,n_subindustry_child(derived),Construction,Construction,True
25318,wereno,n_is_us(derived),False,False,True
1841,zyper,name,Zyper,Zyper,True
1841,zyper,slug,zyper,zyper,True
1841,zyper,batch,Winter 2018,Winter 2018,True
1841,zyper,website,https://zyper.com/,https://zyper.com/,True
1841,zyper,one_liner,Recreating social networks for brands. ,Recreating social networks for brands. ,True
1841,zyper,long_description,Zyper is a machine learning-led community marketing tool that enables brands to ,Zyper is a machine learning-led community marketing tool that enables brands to ,True
1841,zyper,team_size,35,35.0,True
1841,zyper,all_locations,"San Francisco, CA, USA","San Francisco, CA, USA",True
1841,zyper,industry,B2B,B2B,True
1841,zyper,subindustry,B2B -> Marketing,B2B -> Marketing,True
1841,zyper,industries,"['B2B', 'Marketing']","['B2B', 'Marketing']",True
1841,zyper,tags,"['Social', 'Networks']","['Social', 'Networks']",True
1841,zyper,regions,"['United States of America', 'America / Canada']","['United States of America', 'America / Canada']",True
1841,zyper,stage,Growth,Growth,True
1841,zyper,status,Acquired,Acquired,True
1841,zyper,isHiring,False,False,True
1841,zyper,nonprofit,False,False,True
1841,zyper,top_company,False,False,True
1841,zyper,launched_at,1510221792,1510221792,True
1841,zyper,former_names,[],[],True
1841,zyper,url,https://www.ycombinator.com/companies/zyper,https://www.ycombinator.com/companies/zyper,True
1841,zyper,n_year(derived),2018,2018,True
1841,zyper,n_subindustry_child(derived),Marketing,Marketing,True
1841,zyper,n_is_us(derived),True,True,True
24194,aqua,name,Aqua,Aqua,True
24194,aqua,slug,aqua,aqua,True
24194,aqua,batch,Summer 2021,Summer 2021,True
24194,aqua,website,https://www.investwithaqua.com,https://www.investwithaqua.com,True
24194,aqua,one_liner,The AI-Native Turnkey Alternative Investment Platform (TAIP),The AI-Native Turnkey Alternative Investment Platform (TAIP),True
24194,aqua,long_description,One platform to put your alternative assets on autopilot. ,One platform to put your alternative assets on autopilot. ,True
24194,aqua,team_size,34,34.0,True
24194,aqua,all_locations,"New York City, NY, USA","New York City, NY, USA",True
24194,aqua,industry,Fintech,Fintech,True
24194,aqua,subindustry,Fintech,Fintech,True
24194,aqua,industries,['Fintech'],['Fintech'],True
24194,aqua,tags,"['Fintech', 'Finance', 'Investing', 'Investments']","['Fintech', 'Finance', 'Investing', 'Investments']",True
24194,aqua,regions,"['United States of America', 'America / Canada', 'Remote', 'Partly Remote']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",True
24194,aqua,stage,Early,Early,True
24194,aqua,status,Active,Active,True
24194,aqua,isHiring,True,True,True
24194,aqua,nonprofit,False,False,True
24194,aqua,top_company,False,False,True
24194,aqua,launched_at,1629758458,1629758458,True
24194,aqua,former_names,[],[],True
24194,aqua,url,https://www.ycombinator.com/companies/aqua,https://www.ycombinator.com/companies/aqua,True
24194,aqua,n_year(derived),2021,2021,True
24194,aqua,n_subindustry_child(derived),,nan,True
24194,aqua,n_is_us(derived),True,True,True
12643,outtalent,name,Outtalent,Outtalent,True
12643,outtalent,slug,outtalent,outtalent,True
12643,outtalent,batch,Summer 2019,Summer 2019,True
12643,outtalent,website,http://outtalent.com,http://outtalent.com,True
12643,outtalent,one_liner,We help top engineers from emerging markets get jobs abroad at…,We help top engineers from emerging markets get jobs abroad at…,True
12643,outtalent,long_description,"We started Outtalent because we believe that talent is equally distributed, but ","We started Outtalent because we believe that talent is equally distributed, but ",True
12643,outtalent,team_size,8,8.0,True
12643,outtalent,all_locations,"Bishkek, Chuy Province, Kyrgyzstan","Bishkek, Chuy Province, Kyrgyzstan",True
12643,outtalent,industry,Education,Education,True
12643,outtalent,subindustry,Education,Education,True
12643,outtalent,industries,['Education'],['Education'],True
12643,outtalent,tags,"['Education', 'Recruiting', 'Emerging Markets']","['Education', 'Recruiting', 'Emerging Markets']",True
12643,outtalent,regions,"['Kyrgyzstan', 'Asia', 'Remote', 'Partly Remote']","['Kyrgyzstan', 'Asia', 'Remote', 'Partly Remote']",True
12643,outtalent,stage,Early,Early,True
12643,outtalent,status,Active,Active,True
12643,outtalent,isHiring,False,False,True
12643,outtalent,nonprofit,False,False,True
12643,outtalent,top_company,False,False,True
12643,outtalent,launched_at,1556761338,1556761338,True
12643,outtalent,former_names,"['Asterisk', 'Outtalent (was Asterisk)']","['Asterisk', 'Outtalent (was Asterisk)']",True
12643,outtalent,url,https://www.ycombinator.com/companies/outtalent,https://www.ycombinator.com/companies/outtalent,True
12643,outtalent,n_year(derived),2019,2019,True
12643,outtalent,n_subindustry_child(derived),,nan,True
12643,outtalent,n_is_us(derived),False,False,True
1795,sourcify,name,Sourcify,Sourcify,True
1795,sourcify,slug,sourcify,sourcify,True
1795,sourcify,batch,Winter 2018,Winter 2018,True
1795,sourcify,website,https://www.sourcify.com/,https://www.sourcify.com/,True
1795,sourcify,one_liner,Sourcify helps brands manufacture products in Asia.,Sourcify helps brands manufacture products in Asia.,True
1795,sourcify,long_description,Sourcify is a profitable high growth sourcing platform that helps ecommerce bran,Sourcify is a profitable high growth sourcing platform that helps ecommerce bran,True
1795,sourcify,team_size,15,15.0,True
1795,sourcify,all_locations,"Salt Lake City, UT, USA; San Diego, CA, USA; Remote","Salt Lake City, UT, USA; San Diego, CA, USA; Remote",True
1795,sourcify,industry,B2B,B2B,True
1795,sourcify,subindustry,B2B -> Retail,B2B -> Retail,True
1795,sourcify,industries,"['B2B', 'Retail']","['B2B', 'Retail']",True
1795,sourcify,tags,"['Manufacturing', 'Supply Chain']","['Manufacturing', 'Supply Chain']",True
1795,sourcify,regions,"['United States of America', 'America / Canada', 'Remote', 'Fully Remote']","['United States of America', 'America / Canada', 'Remote', 'Fully Remote']",True
1795,sourcify,stage,Early,Early,True
1795,sourcify,status,Active,Active,True
1795,sourcify,isHiring,True,True,True
1795,sourcify,nonprofit,False,False,True
1795,sourcify,top_company,False,False,True
1795,sourcify,launched_at,1510030960,1510030960,True
1795,sourcify,former_names,[],[],True
1795,sourcify,url,https://www.ycombinator.com/companies/sourcify,https://www.ycombinator.com/companies/sourcify,True
1795,sourcify,n_year(derived),2018,2018,True
1795,sourcify,n_subindustry_child(derived),Retail,Retail,True
1795,sourcify,n_is_us(derived),True,True,True
31511,arzana,name,Arzana,Arzana,True
31511,arzana,slug,arzana,arzana,True
31511,arzana,batch,Spring 2026,Spring 2026,True
31511,arzana,website,https://www.arzana.com/,https://www.arzana.com/,True
31511,arzana,one_liner,The autonomous ERP for every manufacturer,The autonomous ERP for every manufacturer,True
31511,arzana,long_description,Arzana trains custom models on manufacturers' operational data to automate their,Arzana trains custom models on manufacturers' operational data to automate their,True
31511,arzana,team_size,6,6.0,True
31511,arzana,all_locations,"New York City, NY, USA","New York City, NY, USA",True
31511,arzana,industry,B2B,B2B,True
31511,arzana,subindustry,B2B -> Operations,B2B -> Operations,True
31511,arzana,industries,"['B2B', 'Operations']","['B2B', 'Operations']",True
31511,arzana,tags,[],[],True
31511,arzana,regions,"['United States of America', 'America / Canada']","['United States of America', 'America / Canada']",True
31511,arzana,stage,Early,Early,True
31511,arzana,status,Active,Active,True
31511,arzana,isHiring,True,True,True
31511,arzana,nonprofit,False,False,True
31511,arzana,top_company,False,False,True
31511,arzana,launched_at,1773098013,1773098013,True
31511,arzana,former_names,[],[],True
31511,arzana,url,https://www.ycombinator.com/companies/arzana,https://www.ycombinator.com/companies/arzana,True
31511,arzana,n_year(derived),2026,2026,True
31511,arzana,n_subindustry_child(derived),Operations,Operations,True
31511,arzana,n_is_us(derived),True,True,True
29429,velorum-therapeutics,name,Velorum Therapeutics,Velorum Therapeutics,True
29429,velorum-therapeutics,slug,velorum-therapeutics,velorum-therapeutics,True
29429,velorum-therapeutics,batch,Winter 2024,Winter 2024,True
29429,velorum-therapeutics,website,https://www.velorumtx.com/,https://www.velorumtx.com/,True
29429,velorum-therapeutics,one_liner,Breakthrough medicines unlocking the biology of heme,Breakthrough medicines unlocking the biology of heme,True
29429,velorum-therapeutics,long_description,Velorum Therapeutics is developing breakthrough medicines by unlocking the biolo,Velorum Therapeutics is developing breakthrough medicines by unlocking the biolo,True
29429,velorum-therapeutics,team_size,5,5.0,True
29429,velorum-therapeutics,all_locations,"San Francisco, CA, USA","San Francisco, CA, USA",True
29429,velorum-therapeutics,industry,Healthcare,Healthcare,True
29429,velorum-therapeutics,subindustry,Healthcare -> Therapeutics,Healthcare -> Therapeutics,True
29429,velorum-therapeutics,industries,"['Healthcare', 'Therapeutics']","['Healthcare', 'Therapeutics']",True
29429,velorum-therapeutics,tags,"['Biotech', 'Healthcare', 'Therapeutics', 'Drug discovery', 'Oncology']","['Biotech', 'Healthcare', 'Therapeutics', 'Drug discovery', 'Oncology']",True
29429,velorum-therapeutics,regions,"['United States of America', 'America / Canada']","['United States of America', 'America / Canada']",True
29429,velorum-therapeutics,stage,Early,Early,True
29429,velorum-therapeutics,status,Active,Active,True
29429,velorum-therapeutics,isHiring,False,False,True
29429,velorum-therapeutics,nonprofit,False,False,True
29429,velorum-therapeutics,top_company,False,False,True
29429,velorum-therapeutics,launched_at,1706719304,1706719304,True
29429,velorum-therapeutics,former_names,[],[],True
29429,velorum-therapeutics,url,https://www.ycombinator.com/companies/velorum-therapeutics,https://www.ycombinator.com/companies/velorum-therapeutics,True
29429,velorum-therapeutics,n_year(derived),2024,2024,True
29429,velorum-therapeutics,n_subindustry_child(derived),Therapeutics,Therapeutics,True
29429,velorum-therapeutics,n_is_us(derived),True,True,True
12260,axdraft,name,AXDRAFT,AXDRAFT,True
12260,axdraft,slug,axdraft,axdraft,True
12260,axdraft,batch,Winter 2019,Winter 2019,True
12260,axdraft,website,https://axdraft.com,https://axdraft.com,True
12260,axdraft,one_liner,"AXDRAFT helps corporations draft, negotiate and approve documents 10x…","AXDRAFT helps corporations draft, negotiate and approve documents 10x…",True
12260,axdraft,long_description,AXDRAFT analyzes patterns in your legal documents and transforms drafting proces,AXDRAFT analyzes patterns in your legal documents and transforms drafting proces,True
12260,axdraft,team_size,34,34.0,True
12260,axdraft,all_locations,"Kyiv, Ukraine; Frankfurt, HE, Germany; Lviv, Lviv Oblast, Ukraine","Kyiv, Ukraine; Frankfurt, HE, Germany; Lviv, Lviv Oblast, Ukraine",True
12260,axdraft,industry,B2B,B2B,True
12260,axdraft,subindustry,B2B -> Legal,B2B -> Legal,True
12260,axdraft,industries,"['B2B', 'Legal']","['B2B', 'Legal']",True
12260,axdraft,tags,"['Machine Learning', 'SaaS', 'LegalTech']","['Machine Learning', 'SaaS', 'LegalTech']",True
12260,axdraft,regions,"['Ukraine', 'Germany', 'Europe', 'Remote', 'Partly Remote']","['Ukraine', 'Germany', 'Europe', 'Remote', 'Partly Remote']",True
12260,axdraft,stage,Early,Early,True
12260,axdraft,status,Acquired,Acquired,True
12260,axdraft,isHiring,False,False,True
12260,axdraft,nonprofit,False,False,True
12260,axdraft,top_company,False,False,True
12260,axdraft,launched_at,1543978964,1543978964,True
12260,axdraft,former_names,[],[],True
12260,axdraft,url,https://www.ycombinator.com/companies/axdraft,https://www.ycombinator.com/companies/axdraft,True
12260,axdraft,n_year(derived),2019,2019,True
12260,axdraft,n_subindustry_child(derived),Legal,Legal,True
12260,axdraft,n_is_us(derived),False,False,True
433,bufferbox,name,BufferBox,BufferBox,True
433,bufferbox,slug,bufferbox,bufferbox,True
433,bufferbox,batch,Summer 2012,Summer 2012,True
433,bufferbox,website,http://bufferbox.com,http://bufferbox.com,True
433,bufferbox,one_liner,The future of package delivery. We are building a network of…,The future of package delivery. We are building a network of…,True
433,bufferbox,long_description,BufferBox® Inc. is an innovation driven technology company that specializes in t,BufferBox® Inc. is an innovation driven technology company that specializes in t,True
433,bufferbox,team_size,2,2.0,True
433,bufferbox,all_locations,"Waterloo, ON, Canada","Waterloo, ON, Canada",True
433,bufferbox,industry,Consumer,Consumer,True
433,bufferbox,subindustry,Consumer -> Home and Personal,Consumer -> Home and Personal,True
433,bufferbox,industries,"['Consumer', 'Home and Personal']","['Consumer', 'Home and Personal']",True
433,bufferbox,tags,['E-commerce'],['E-commerce'],True
433,bufferbox,regions,"['Canada', 'America / Canada']","['Canada', 'America / Canada']",True
433,bufferbox,stage,Early,Early,True
433,bufferbox,status,Acquired,Acquired,True
433,bufferbox,isHiring,False,False,True
433,bufferbox,nonprofit,False,False,True
433,bufferbox,top_company,False,False,True
433,bufferbox,launched_at,1336096890,1336096890,True
433,bufferbox,former_names,['Bufferbox'],['Bufferbox'],True
433,bufferbox,url,https://www.ycombinator.com/companies/bufferbox,https://www.ycombinator.com/companies/bufferbox,True
433,bufferbox,n_year(derived),2012,2012,True
433,bufferbox,n_subindustry_child(derived),Home and Personal,Home and Personal,True
433,bufferbox,n_is_us(derived),False,False,True
50,flutter,name,Flutter,Flutter,True
50,flutter,slug,flutter,flutter,True
50,flutter,batch,Winter 2012,Winter 2012,True
50,flutter,website,http://flutterapp.com,http://flutterapp.com,True
50,flutter,one_liner,Flutter combined computer vision technology with the built-in webcams…,Flutter combined computer vision technology with the built-in webcams…,True
50,flutter,long_description,Flutter is recreating the magic of seeing someone in real-life for the first tim,Flutter is recreating the magic of seeing someone in real-life for the first tim,True
50,flutter,team_size,2,2.0,True
50,flutter,all_locations,"Los Angeles, CA, USA; Santa Monica, CA, USA","Los Angeles, CA, USA; Santa Monica, CA, USA",True
50,flutter,industry,B2B,B2B,True
50,flutter,subindustry,"B2B -> Engineering, Product and Design","B2B -> Engineering, Product and Design",True
50,flutter,industries,"['B2B', 'Engineering, Product and Design']","['B2B', 'Engineering, Product and Design']",True
50,flutter,tags,['Computer Vision'],['Computer Vision'],True
50,flutter,regions,"['United States of America', 'America / Canada']","['United States of America', 'America / Canada']",True
50,flutter,stage,Early,Early,True
50,flutter,status,Acquired,Acquired,True
50,flutter,isHiring,False,False,True
50,flutter,nonprofit,False,False,True
50,flutter,top_company,False,False,True
50,flutter,launched_at,1322045950,1322045950,True
50,flutter,former_names,[],[],True
50,flutter,url,https://www.ycombinator.com/companies/flutter,https://www.ycombinator.com/companies/flutter,True
50,flutter,n_year(derived),2012,2012,True
50,flutter,n_subindustry_child(derived),"Engineering, Product and Design","Engineering, Product and Design",True
50,flutter,n_is_us(derived),True,True,True
30914,sunflower,name,Sunflower,Sunflower,True
30914,sunflower,slug,sunflower,sunflower,True
30914,sunflower,batch,Summer 2026,Summer 2026,True
30914,sunflower,website,https://sunflowerclinic.com/,https://sunflowerclinic.com/,True
30914,sunflower,one_liner,We are building an AI-native telemedicine clinic for addiction. 🌻,We are building an AI-native telemedicine clinic for addiction. 🌻,True
30914,sunflower,long_description,Sunflower is building an AI-native telemedicine clinic for addiction. There are ,Sunflower is building an AI-native telemedicine clinic for addiction. There are ,True
30914,sunflower,team_size,15,15.0,True
30914,sunflower,all_locations,"San Francisco, CA, USA","San Francisco, CA, USA",True
30914,sunflower,industry,Healthcare,Healthcare,True
30914,sunflower,subindustry,Healthcare -> Healthcare Services,Healthcare -> Healthcare Services,True
30914,sunflower,industries,"['Healthcare', 'Healthcare Services']","['Healthcare', 'Healthcare Services']",True
30914,sunflower,tags,[],[],True
30914,sunflower,regions,"['United States of America', 'America / Canada', 'Remote', 'Partly Remote']","['United States of America', 'America / Canada', 'Remote', 'Partly Remote']",True
30914,sunflower,stage,Early,Early,True
30914,sunflower,status,Active,Active,True
30914,sunflower,isHiring,True,True,True
30914,sunflower,nonprofit,False,False,True
30914,sunflower,top_company,False,False,True
30914,sunflower,launched_at,1757558729,1757558729,True
30914,sunflower,former_names,[],[],True
30914,sunflower,url,https://www.ycombinator.com/companies/sunflower,https://www.ycombinator.com/companies/sunflower,True
30914,sunflower,n_year(derived),2026,2026,True
30914,sunflower,n_subindustry_child(derived),Healthcare Services,Healthcare Services,True
30914,sunflower,n_is_us(derived),True,True,True
