label_type,label,era,edition_label,edition_order,requests_mentioning,mentions,in_title_any,batches_before,share_before_pct,batches_after,share_after_pct,pp_change_after_minus_before
tag,Diagnostics,consolidated,undated version first captured 2022-07-01,20222,1,3,False,Summer 2021|Winter 2022,0.635,Summer 2022|Winter 2023,0.61,-0.025
tag,Diagnostics,seasonal,Summer 2026,20262,1,2,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Documents,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.532,Winter 2025|Spring 2025,1.302,0.77
tag,Documents,seasonal,Spring 2025,20251,2,7,False,Fall 2024|Winter 2025,1.135,Spring 2025|Summer 2025,0.7,-0.435
tag,Documents,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Documents,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Drones,seasonal,Summer 2026,20262,1,4,False,Summer 2025|Fall 2025,0.643,Summer 2026,2.128,1.485
tag,Drones,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,1.407,,,
tag,Drug discovery,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.909,Summer 2015|Winter 2016,0.0,-0.909
tag,Drug discovery,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.49,0.49
tag,Drug discovery,consolidated,March 2018,20180,2,2,False,Winter 2017|Summer 2017,0.4,Winter 2018|Summer 2018,0.0,-0.4
tag,Drug discovery,consolidated,April 2020,20201,2,2,False,Summer 2019|Winter 2020,2.014,Summer 2020|Winter 2021,0.447,-1.567
tag,Drug discovery,consolidated,undated version first captured 2022-03-02,20220,2,2,False,Winter 2021|Summer 2021,0.703,Winter 2022|Summer 2022,0.716,0.013
tag,Drug discovery,consolidated,undated version first captured 2022-07-01,20222,2,2,False,Summer 2021|Winter 2022,0.758,Summer 2022|Winter 2023,0.761,0.003
tag,Drug discovery,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.605,Summer 2024|Fall 2024,0.605,0.0
tag,Drug discovery,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,0.0,Summer 2025|Fall 2025,0.343,0.343
tag,Drug discovery,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.343,Summer 2026,0.426,0.083
tag,Education,essays,RFS 6,20100,1,1,False,,,Summer 2011|Winter 2012,4.848,
tag,Education,consolidated,March 2014,20140,1,3,True,Summer 2012|Summer 2013,6.858,Winter 2014|Summer 2014,4.66,-2.198
tag,Education,essays,RFS 10,20140,1,3,False,Summer 2012|Summer 2013,6.858,Winter 2014|Summer 2014,4.66,-2.198
tag,Education,consolidated,July 2014,20142,1,3,True,Summer 2013|Winter 2014,7.224,Summer 2014|Winter 2015,1.736,-5.488
tag,Education,consolidated,September 2014,20142,1,3,True,Summer 2013|Winter 2014,7.224,Summer 2014|Winter 2015,1.736,-5.488
tag,Education,consolidated,August 2015,20152,1,3,True,Summer 2014|Winter 2015,1.736,Summer 2015|Winter 2016,2.262,0.526
tag,Education,consolidated,September 2016,20162,1,3,True,Summer 2015|Winter 2016,2.262,Summer 2016|Winter 2017,4.665,2.403
tag,Education,consolidated,March 2018,20180,2,6,True,Winter 2017|Summer 2017,3.724,Winter 2018|Summer 2018,3.964,0.24
tag,Education,consolidated,April 2020,20201,2,6,True,Summer 2019|Winter 2020,3.369,Summer 2020|Winter 2021,4.715,1.346
tag,Education,consolidated,undated version first captured 2022-03-02,20220,2,6,True,Winter 2021|Summer 2021,4.386,Winter 2022|Summer 2022,1.646,-2.74
tag,Education,consolidated,undated version first captured 2022-07-01,20222,2,6,True,Summer 2021|Winter 2022,3.307,Summer 2022|Winter 2023,1.006,-2.301
tag,Education,seasonal,Summer 2025,20252,2,6,True,Winter 2025|Spring 2025,2.555,Summer 2025|Fall 2025,1.548,-1.007
tag,Education,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.768,,,
tag,Electronics,seasonal,Summer 2026,20262,1,2,True,Summer 2025|Fall 2025,0.0,Summer 2026,0.426,0.426
tag,Email,essays,RFS 3,20090,1,1,False,,,Summer 2011|Winter 2012,1.591,
tag,Email,seasonal,Summer 2025,20252,1,2,True,Winter 2025|Spring 2025,0.301,Summer 2025|Fall 2025,0.603,0.302
tag,Email,seasonal,Summer 2026,20262,2,5,False,Summer 2025|Fall 2025,0.603,Summer 2026,0.0,-0.603
tag,Energy,essays,RFS 9,20120,1,1,False,Summer 2011,0.0,Winter 2012|Summer 2012,0.0,0.0
tag,Energy,consolidated,March 2014,20140,2,9,True,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.641,0.641
tag,Energy,essays,RFS 10,20140,1,9,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.641,0.641
tag,Energy,consolidated,July 2014,20142,2,9,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,1.095,1.095
tag,Energy,consolidated,September 2014,20142,2,9,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,1.095,1.095
tag,Energy,consolidated,August 2015,20152,2,9,True,Summer 2014|Winter 2015,1.095,Summer 2015|Winter 2016,1.781,0.686
tag,Energy,consolidated,September 2016,20162,2,9,True,Summer 2015|Winter 2016,1.781,Summer 2016|Winter 2017,0.981,-0.8
tag,Energy,consolidated,March 2018,20180,3,10,True,Winter 2017|Summer 2017,0.4,Winter 2018|Summer 2018,0.382,-0.018
tag,Energy,consolidated,April 2020,20201,3,10,True,Summer 2019|Winter 2020,0.503,Summer 2020|Winter 2021,0.744,0.241
tag,Energy,consolidated,undated version first captured 2022-03-02,20220,3,10,True,Winter 2021|Summer 2021,1.0,Winter 2022|Summer 2022,1.357,0.357
tag,Energy,consolidated,undated version first captured 2022-07-01,20222,3,10,True,Summer 2021|Winter 2022,0.758,Summer 2022|Winter 2023,1.037,0.279
tag,Energy,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,1.111,Summer 2024|Fall 2024,1.137,0.026
tag,Energy,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,1.137,Winter 2025|Spring 2025,1.253,0.116
tag,Energy,seasonal,Spring 2026,20261,1,5,False,Summer 2025|Fall 2025,0.0,Summer 2026,3.83,3.83
tag,Energy,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,1.915,,,
tag,Energy Storage,consolidated,March 2014,20140,1,1,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.675,0.675
tag,Energy Storage,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.675,0.675
tag,Energy Storage,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,0.0,-0.675
tag,Energy Storage,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,0.0,-0.675
tag,Energy Storage,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.0,0.0
tag,Energy Storage,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.0,0.0
tag,Energy Storage,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.8,Winter 2018|Summer 2018,0.0,-0.8
tag,Energy Storage,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.0,Summer 2020|Winter 2021,0.536,0.536
tag,Energy Storage,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.297,Winter 2022|Summer 2022,0.252,-0.045
tag,Energy Storage,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.252,Summer 2022|Winter 2023,0.182,-0.07
tag,Enterprise,consolidated,September 2014,20142,1,4,True,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,0.909,0.234
tag,Enterprise,consolidated,August 2015,20152,1,4,True,Summer 2014|Winter 2015,0.909,Summer 2015|Winter 2016,0.41,-0.499
tag,Enterprise,consolidated,September 2016,20162,1,4,True,Summer 2015|Winter 2016,0.41,Summer 2016|Winter 2017,2.392,1.982
tag,Enterprise,consolidated,March 2018,20180,1,4,True,Winter 2017|Summer 2017,0.431,Winter 2018|Summer 2018,1.106,0.675
tag,Enterprise,consolidated,April 2020,20201,1,4,True,Summer 2019|Winter 2020,0.722,Summer 2020|Winter 2021,1.791,1.069
tag,Enterprise,consolidated,undated version first captured 2022-03-02,20220,1,4,True,Winter 2021|Summer 2021,1.107,Winter 2022|Summer 2022,3.481,2.374
tag,Enterprise,consolidated,undated version first captured 2022-07-01,20222,1,4,True,Summer 2021|Winter 2022,1.642,Summer 2022|Winter 2023,5.088,3.446
tag,Enterprise,seasonal,Summer 2024,20242,3,12,True,Summer 2023|Winter 2024,3.002,Summer 2024|Fall 2024,2.402,-0.6
tag,Enterprise,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,2.8,Spring 2025|Summer 2025,1.302,-1.498
tag,Enterprise,seasonal,Fall 2025,20253,1,4,True,Spring 2025|Summer 2025,1.302,Fall 2025|Summer 2026,1.962,0.66
tag,Enterprise,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,1.288,Summer 2026,2.553,1.265
tag,Enterprise Software,consolidated,September 2014,20142,1,4,True,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,1.095,0.42
tag,Enterprise Software,consolidated,August 2015,20152,1,4,True,Summer 2014|Winter 2015,1.095,Summer 2015|Winter 2016,0.481,-0.614
tag,Enterprise Software,consolidated,September 2016,20162,1,4,True,Summer 2015|Winter 2016,0.481,Summer 2016|Winter 2017,1.47,0.989
tag,Enterprise Software,consolidated,March 2018,20180,1,4,True,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,1.067,1.067
tag,Enterprise Software,consolidated,April 2020,20201,1,4,True,Summer 2019|Winter 2020,1.072,Summer 2020|Winter 2021,1.312,0.24
tag,Enterprise Software,consolidated,undated version first captured 2022-03-02,20220,1,4,True,Winter 2021|Summer 2021,1.107,Winter 2022|Summer 2022,2.325,1.218
tag,Enterprise Software,consolidated,undated version first captured 2022-07-01,20222,1,4,True,Summer 2021|Winter 2022,1.768,Summer 2022|Winter 2023,2.529,0.761
tag,Enterprise Software,seasonal,Summer 2024,20242,2,7,True,Summer 2023|Winter 2024,4.341,Summer 2024|Fall 2024,4.675,0.334
tag,Enterprise Software,seasonal,Fall 2025,20253,1,4,True,Spring 2025|Summer 2025,5.159,Fall 2025|Summer 2026,4.006,-1.153
tag,Enterprise Software,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,3.739,Summer 2026,5.957,2.218
tag,Entertainment,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,1.231,Winter 2018|Summer 2018,1.83,0.599
tag,Entertainment,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,1.445,Summer 2020|Winter 2021,1.345,-0.1
tag,Entertainment,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.405,Winter 2022|Summer 2022,1.093,0.688
tag,Entertainment,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,1.135,Summer 2022|Winter 2023,0.579,-0.556
tag,Entertainment,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.0,Fall 2025|Summer 2026,1.111,1.111
tag,Feedback,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.202,Summer 2024|Fall 2024,0.605,0.403
tag,Feedback,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.0,Fall 2025|Summer 2026,0.0,0.0
tag,Feedback,seasonal,Spring 2026,20261,1,2,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Finance,seasonal,Summer 2024,20242,1,4,True,Summer 2023|Winter 2024,2.144,Summer 2024|Fall 2024,3.813,1.669
tag,Finance,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,3.813,Winter 2025|Spring 2025,1.554,-2.259
tag,Finance,seasonal,Summer 2025,20252,1,2,True,Winter 2025|Spring 2025,1.554,Summer 2025|Fall 2025,2.315,0.761
tag,Finance,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,2.315,Summer 2026,4.681,2.366
tag,Finance,seasonal,Fall 2026,20263,2,2,False,Fall 2025|Summer 2026,4.053,,,
tag,Fintech,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,8.428,Summer 2024|Fall 2024,5.701,-2.727
tag,Fintech,seasonal,Winter 2025,20250,1,3,True,Summer 2024|Fall 2024,5.701,Winter 2025|Spring 2025,5.062,-0.639
tag,Food,consolidated,March 2014,20140,2,3,True,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Food,essays,RFS 10,20140,1,3,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Food,consolidated,July 2014,20142,2,3,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Food,consolidated,September 2014,20142,2,3,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Food,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.0,0.0
tag,Food,consolidated,September 2016,20162,2,3,True,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.0,0.0
tag,Food,consolidated,March 2018,20180,4,4,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.382,0.382
tag,Food,consolidated,April 2020,20201,4,4,False,Summer 2019|Winter 2020,0.0,Summer 2020|Winter 2021,0.297,0.297
tag,Food,consolidated,undated version first captured 2022-03-02,20220,4,4,False,Winter 2021|Summer 2021,0.425,Winter 2022|Summer 2022,0.126,-0.299
tag,Food,consolidated,undated version first captured 2022-07-01,20222,4,4,False,Summer 2021|Winter 2022,0.254,Summer 2022|Winter 2023,0.0,-0.254
tag,Food,seasonal,Summer 2026,20262,1,3,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Fraud Detection,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.455,Summer 2015|Winter 2016,0.41,-0.045
tag,Fraud Detection,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.41,Summer 2016|Winter 2017,0.0,-0.41
tag,Fraud Detection,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.382,0.382
tag,Fraud Detection,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.0,Summer 2020|Winter 2021,0.0,0.0
tag,Fraud Detection,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.128,Winter 2022|Summer 2022,0.427,0.299
tag,Fraud Detection,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.128,Summer 2022|Winter 2023,0.792,0.664
tag,Gaming,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.656,Summer 2024|Fall 2024,0.605,-0.051
tag,Gaming,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.349,Fall 2025|Summer 2026,1.536,1.187
tag,Grocery,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.431,Winter 2018|Summer 2018,1.106,0.675
tag,Hardware,essays,RFS 5,20090,1,1,False,,,Summer 2011|Winter 2012,1.515,
tag,Hardware,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,4.586,Winter 2018|Summer 2018,2.897,-1.689
tag,Hardware,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,3.28,Summer 2020|Winter 2021,1.85,-1.43
tag,Hardware,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,1.66,Winter 2022|Summer 2022,1.684,0.024
tag,Hardware,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,2.024,Summer 2022|Winter 2023,0.61,-1.414
tag,Hardware,seasonal,Summer 2024,20242,2,2,False,Summer 2023|Winter 2024,0.656,Summer 2024|Fall 2024,1.613,0.957
tag,Hardware,seasonal,Spring 2025,20251,2,8,True,Fall 2024|Winter 2025,2.409,Spring 2025|Summer 2025,3.905,1.496
tag,Hardware,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,3.519,Summer 2026,8.511,4.992
tag,Hardware,seasonal,Summer 2026,20262,2,8,True,Summer 2025|Fall 2025,3.519,Summer 2026,8.511,4.992
tag,Hardware,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,5.968,,,
tag,Healthcare,consolidated,March 2014,20140,1,6,True,Summer 2012|Summer 2013,0.603,Winter 2014|Summer 2014,0.641,0.038
tag,Healthcare,essays,RFS 10,20140,1,6,False,Summer 2012|Summer 2013,0.603,Winter 2014|Summer 2014,0.641,0.038
tag,Healthcare,consolidated,July 2014,20142,1,6,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,2.459,2.459
tag,Healthcare,consolidated,September 2014,20142,1,6,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,2.459,2.459
tag,Healthcare,consolidated,August 2015,20152,1,6,True,Summer 2014|Winter 2015,2.459,Summer 2015|Winter 2016,1.442,-1.017
tag,Healthcare,consolidated,September 2016,20162,2,7,True,Summer 2015|Winter 2016,1.442,Summer 2016|Winter 2017,6.938,5.496
tag,Healthcare,consolidated,March 2018,20180,5,10,True,Winter 2017|Summer 2017,4.617,Winter 2018|Summer 2018,4.424,-0.193
tag,Healthcare,consolidated,April 2020,20201,4,9,True,Summer 2019|Winter 2020,2.891,Summer 2020|Winter 2021,3.551,0.66
tag,Healthcare,consolidated,undated version first captured 2022-03-02,20220,4,9,True,Winter 2021|Summer 2021,3.428,Winter 2022|Summer 2022,4.096,0.668
tag,Healthcare,consolidated,undated version first captured 2022-07-01,20222,4,9,True,Summer 2021|Winter 2022,4.178,Summer 2022|Winter 2023,4.082,-0.096
tag,Healthcare,seasonal,Summer 2024,20242,4,7,True,Summer 2023|Winter 2024,7.166,Summer 2024|Fall 2024,4.474,-2.692
tag,Healthcare,seasonal,Summer 2025,20252,1,5,True,Winter 2025|Spring 2025,3.905,Summer 2025|Fall 2025,2.014,-1.891
tag,Healthcare,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,2.014,Summer 2026,4.681,2.667
tag,Healthcare,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,2.014,Summer 2026,4.681,2.667
tag,Housing,consolidated,March 2014,20140,1,2,True,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.675,0.675
tag,Housing,essays,RFS 10,20140,1,2,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.675,0.675
tag,Housing,consolidated,July 2014,20142,1,2,True,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,0.0,-0.675
tag,Housing,consolidated,September 2014,20142,1,2,True,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,0.0,-0.675
tag,Housing,consolidated,August 2015,20152,2,3,True,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.481,0.481
tag,Housing,consolidated,September 2016,20162,2,3,True,Summer 2015|Winter 2016,0.481,Summer 2016|Winter 2017,0.49,0.009
tag,Housing,consolidated,March 2018,20180,3,4,True,Winter 2017|Summer 2017,0.4,Winter 2018|Summer 2018,0.382,-0.018
tag,Housing,consolidated,April 2020,20201,3,4,True,Summer 2019|Winter 2020,0.787,Summer 2020|Winter 2021,0.776,-0.011
tag,Housing,consolidated,undated version first captured 2022-03-02,20220,3,4,True,Winter 2021|Summer 2021,0.425,Winter 2022|Summer 2022,0.213,-0.212
tag,Housing,consolidated,undated version first captured 2022-07-01,20222,3,4,True,Summer 2021|Winter 2022,0.128,Summer 2022|Winter 2023,0.213,0.085
tag,Human Resources,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.641,0.641
tag,Human Resources,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.641,0.641
tag,Human Resources,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.641,Summer 2015|Winter 2016,0.962,0.321
tag,Human Resources,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.962,Summer 2016|Winter 2017,0.0,-0.962
tag,Human Resources,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,1.028,1.028
tag,Human Resources,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.503,Summer 2020|Winter 2021,0.447,-0.056
tag,Human Resources,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.575,Winter 2022|Summer 2022,0.679,0.104
tag,Human Resources,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.38,Summer 2022|Winter 2023,0.427,0.047
tag,India,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.455,0.455
tag,India,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Industrial,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.431,Winter 2018|Summer 2018,0.382,-0.049
tag,Industrial,seasonal,Summer 2024,20242,2,4,False,Summer 2023|Winter 2024,0.403,Summer 2024|Fall 2024,1.008,0.605
tag,Industrial,seasonal,Winter 2025,20250,1,3,False,Summer 2024|Fall 2024,1.008,Winter 2025|Spring 2025,2.302,1.294
tag,Industrial,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,2.302,Summer 2025|Fall 2025,1.931,-0.371
tag,Industrial,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,1.931,Summer 2026,3.83,1.899
tag,Industrial,seasonal,Summer 2026,20262,2,3,True,Summer 2025|Fall 2025,1.931,Summer 2026,3.83,1.899
tag,Infrastructure,essays,RFS 4,20090,1,5,False,,,Summer 2011|Winter 2012,0.0,
tag,Infrastructure,consolidated,March 2014,20140,1,2,True,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Infrastructure,essays,RFS 10,20140,1,2,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Infrastructure,consolidated,July 2014,20142,1,2,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Infrastructure,consolidated,September 2014,20142,3,4,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Infrastructure,consolidated,August 2015,20152,3,7,True,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.0,0.0
tag,Infrastructure,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.431,0.431
tag,Infrastructure,consolidated,March 2018,20180,2,2,False,Winter 2017|Summer 2017,0.431,Winter 2018|Summer 2018,0.0,-0.431
tag,Infrastructure,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.439,Summer 2020|Winter 2021,1.042,0.603
tag,Infrastructure,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,1.425,Winter 2022|Summer 2022,1.395,-0.03
tag,Infrastructure,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,4.877,Winter 2025|Spring 2025,4.954,0.077
tag,Infrastructure,seasonal,Spring 2025,20251,4,6,True,Fall 2024|Winter 2025,4.466,Spring 2025|Summer 2025,6.159,1.693
tag,Infrastructure,seasonal,Summer 2025,20252,2,4,False,Winter 2025|Spring 2025,4.954,Summer 2025|Fall 2025,5.409,0.455
tag,Infrastructure,seasonal,Fall 2025,20253,4,5,True,Spring 2025|Summer 2025,6.159,Fall 2025|Summer 2026,6.44,0.281
tag,Infrastructure,seasonal,Spring 2026,20261,1,2,False,Summer 2025|Fall 2025,5.409,Summer 2026,8.085,2.676
tag,Infrastructure,seasonal,Fall 2026,20263,3,6,True,Fall 2025|Summer 2026,6.44,,,
tag,Insurance,seasonal,Summer 2024,20242,2,2,False,Summer 2023|Winter 2024,1.462,Summer 2024|Fall 2024,1.54,0.078
tag,Insurance,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,1.54,Winter 2025|Spring 2025,1.603,0.063
tag,Insurance,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,1.435,Spring 2025|Summer 2025,1.302,-0.133
tag,Insurance,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.603,Summer 2026,2.553,1.95
tag,International,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.734,Winter 2025|Spring 2025,0.0,-0.734
tag,Investing,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,2.005,1.33
tag,Investing,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,2.005,Summer 2015|Winter 2016,0.962,-1.043
tag,Investing,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.833,Summer 2024|Fall 2024,1.137,0.304
tag,Kids,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.0,Fall 2025|Summer 2026,0.0,0.0
tag,Latin America,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Legal,essays,RFS 1,20090,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 2,20090,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 3,20090,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 4,20090,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 5,20090,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 6,20100,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 7,20100,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 8,20110,1,1,False,,,Summer 2011|Winter 2012,0.834,
tag,Legal,essays,RFS 9,20120,1,1,False,Summer 2011,1.667,Winter 2012|Summer 2012,0.0,-1.667
tag,Legal,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,1.923,Winter 2014|Summer 2014,0.0,-1.923
tag,Legal,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.431,Winter 2018|Summer 2018,1.067,0.636
tag,Legal,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.284,Summer 2020|Winter 2021,0.297,0.013
tag,Legal,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.297,Winter 2022|Summer 2022,0.465,0.168
tag,Legal,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.252,Summer 2022|Winter 2023,0.396,0.144
tag,Legal,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,2.205,Summer 2025|Fall 2025,1.028,-1.177
tag,Legal,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.7,Fall 2025|Summer 2026,1.453,0.753
tag,Legal,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,1.028,Summer 2026,0.851,-0.177
