era,edition_label,title,edition_order,first_seen_snapshot,last_seen_snapshot,n_snapshots,partner,body_text,n_body_versions,source_url,body_chars
seasonal,Summer 2024,AI to build enterprise software,20242,20240302111333,20250102172352,9,,"- Harj Taggar kg-card-begin: html kg-card-end: html Enterprise software has a reputation among smart programmers as being boring to work on. You have to do sales and because each potential customer wants something slightly different, you end up writing bloated software to try and please them all. But what if AI could change how enterprise software gets built and sold? The core of what every customer wants is the same — they just want it customized around the edges. AI is good at writing code — especially when you give it an existing codebase to learn from. So what if instead of long enterprise sales cycles you just give customers a simple starter product and have them tell your AI how they want it customized? In the future, every enterprise could have their own custom ERP, CRM or HRIS that is continually updating itself as the company itself is changing. A product based on this premise would be highly disruptive to large incumbents, because now they can’t win by just copying you and adding another feature to their bloated software. Now they would have to completely change their whole conceptual approach to building software. Maybe the AI will get so good at this that it can think up new types of enterprise software that don’t even exist yet. Building this AI would be an interesting technical challenge and if you’re excited about building AI that can code, enterprise software is the most profitable software to build.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1439
seasonal,Summer 2024,Applying machine learning to robotics,20242,20240302111333,20250102172352,9,,"- Diana Hu and Jared Friedman Robotics hasn't yet had its GPT moment, but we think it’s close. YC has followed robotics closely for two decades. In fact, one of YC’s founders, Trevor Blackwell , is a pioneering roboticist who built the first dynamically balancing bipedal robot. For decades, everyone has known that robots are the future, as any science fiction novel will show. But that future proved elusive because previous generations of robots were expensive and brittle, requiring controlled conditions. With the rapid improvements in foundation models, it's finally possible to make robots that have human-level perception and judgment. That’s been the missing piece. While consumer use-cases feature heavily in science fiction, some of the overlooked and most immediately addressable applications for robots are B2B. Specifically, we think promising areas are industrial use-cases like Gecko Robotics (W16), which builds inspection robots, and farm use-cases like Bear Flag Robotics (W18), which builds autonomous tractors and was acquired by John Deere. We're interested in funding people building software tools to help other people to make robots, along with people building the robots themselves.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1208
seasonal,Summer 2024,Better enterprise glue,20242,20240302111333,20250102172352,9,,"- Pete Koomen kg-card-begin: html kg-card-end: html Most enterprise software requires customers to write a lot of custom code. Large vendors like Oracle, Salesforce, and Netsuite each support multibillion dollar ecosystems of consultants and independent software vendors (""ISVs"") who help customize these products and connect them to other software on behalf of their clients. This ""glue code"" — ETL pipelines, integrations, and custom workflows — is the dark matter of the enterprise software universe. YC has funded successful companies in this space, including Zapier (S12), Fivetran (W13) and Airbyte (W20). These products help companies build glue code for common use cases. By generating custom code for un common, company-specific use cases, large language models have the potential to eliminate the need for glue code altogether. We would like to see more startups working on solving this problem.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,905
seasonal,Summer 2024,Bring manufacturing back to America,20242,20240302111333,20250102172352,9,,"- Jared Friedman kg-card-begin: html kg-card-end: html The UK became the world's richest country in the 19th century by being the workshop of the world. The US did the same in the 20th century. But in recent decades, we've given up this role. The hollowing out of US manufacturing has led to social and political division and left us in a precarious place geopolitically. Bringing manufacturing back to America is one of the biggest areas of bipartisan agreement, and the CHIPS act which was passed in 2022 proves that the US government will put serious money behind this objective. Other changes in the world have set the stage for a resurgence of US manufacturing. New ML-based robotics systems will make it possible to automate far more, which will reduce the cost-of-labor arbitrage that pushed manufacturing to other countries in the first place. Companies like SpaceX and Tesla have trained an entire generation of engineers in how to build an American company that makes physical products but operates like a startup. We know this works because we've had experience working with some of the leading companies in this space. Astranis (W16) is building telecommunications satellites in the heart of San Francisco, in a building that used to build warships for the US Navy during WWII. Gecko Robotics (W16), based in America's old industrial heartland of Pittsburgh, builds robots that do industrial inspections. Solugen (W17) makes industrial chemicals from a large-scale plant in Houston.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1494
seasonal,Summer 2024,Climate tech,20242,20240302111333,20250102172352,9,,"- Gustaf Alstr ö mer kg-card-begin: html kg-card-end: html We have a fair chance of avoiding catastrophic climate change if startups offer commercial solutions to decarbonize society or remove carbon from the atmosphere. We're interested in funding people building in these five top-level buckets: Energy Related , Science Required , Climate Adaptation , Green Fintech , and Carbon Accounting & Offsets . The financial opportunity of building in this space is massive: an estimated $3-10 trillion in EBITDA will be up for grabs. Recent legislation will also significantly accelerate the existing market trends. The Inflation Reduction Act will spend an estimated $800B in the US alone over 10 years. To put that into perspective, it is almost 10x the $90B 2008 bill that catalyzed the US solar, battery, and EV industries into existence. Y Combinator has funded well over 100 climate tech startups , and together they are worth over $10B. Building in climate tech is a once-in-a-generation opportunity.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1002
seasonal,Summer 2024,Commercial open source companies,20242,20240302111333,20250102172352,9,,"- Nicolas Dessaigne and Diana Hu kg-card-begin: html kg-card-end: html Open source companies move more quickly than closed source companies. For developer tools, being open source is a powerful way to gain developer adoption. But it’s also a great way for startups to become mature and sell to enterprises a lot sooner. Ultimately, open source companies succeed when they become the standard choice for software engineers. Very technical founders are at a strong advantage here, as the sales motion relies more on the technical merits of the project rather than strong sales tactics. It’s more natural for technical founders to talk to users who are engineers just like them, and they can iterate faster since they’ll get feedback from the open source community. YC has funded over 150 open source companies including Gitlab (W15) , Docker (S10) , Apollo (S11) , Supabase (S20) to name a few, and we want to fund more.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,918
seasonal,Summer 2024,Developer tools inspired by existing internal tools,20242,20240302111333,20250102172352,9,,"- Dalton Caldwell kg-card-begin: html kg-card-end: html If a developer has worked at a company with some amount of success, they have likely encountered tools or frameworks that were built by programmers at the company to help solve their own particularly painful or repetitive problems. These tools tend to have funny internal nicknames and for the most part never see the light of day. When aspiring founders try to come up with new startup ideas they often don’t realize that the internal tools they had at prior jobs are a great place to get inspiration from. We would like to see more startups created that are inspired by these types of homegrown tools, because it’s likely that if it's very useful at one company, it's very useful at others. The lineage of all software tools can often be traced back to something a programmer built to get their job done, and there is no reason to doubt this won't continue to be true.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,926
seasonal,Summer 2024,Eliminating middlemen in healthcare,20242,20240302111333,20250102172352,9,,"- Surbhi Sarna The US spends more money per person on healthcare than any other developed nation, yet our patient outcomes are no better. Much of our spend goes to paying middlemen — which in our view includes everyone not directly providing care to patients. A recent report on medicare spending on drugs found that 70% of spend went to middlemen (primarily PBMs, wholesalers, and pharmacies) and only 30% to the pharmaceutical companies who make the drugs. Similar dynamics exist in every other vertical — hospital care, medical equipment, insurance, etc. There are many ways startups could attack these inefficiencies, from using AI to automate repetitive human jobs to exploring new and better business models for providing care. In the spirit of Jeff Bezos’ “your margin is my opportunity”, we believe it’s possible to build a highly profitable business and make the system more efficient at the same time.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,911
seasonal,Summer 2024,Explainable AI,20242,20240302111333,20250102172352,9,,"- Diana Hu and Nicolas Dessaigne Would you trust an AI to diagnose you? Would you swear that a model is unbiased? Or more simply, how can we be sure that a model doesn’t hallucinate an answer? Understanding model behavior is very challenging, but we believe that in contexts where trust is paramount it is essential for an AI model to be interpretable. Its responses need to be explainable. For society to reap the full benefits of AI, more work needs to be done on explainable AI. We are interested in funding people building new interpretable models or tools to explain the output of existing models.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,602
seasonal,Summer 2024,Foundation models for biological systems,20242,20240302111333,20250102172352,9,,"- Surbhi Sarna The vast majority of scientific innovation fails – either on the bench during early experimentation or while in clinical trials. Foundation models built around the vast amount of data we now have will not only enable scientists to know what path to pursue much quicker than before, but have the potential to unlock new scientific approaches to disease. Foundation models built around text and images are enabling the next-generation of consumer products; we believe foundation models built around biological systems will do the same for healthcare. We are interested in funding highly technical founders building foundational models from scratch in any part of biology or medicine.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,696
seasonal,Summer 2024,LLMs for manual back office processes in legacy enterprises,20242,20240302111333,20250102172352,9,,"- Tom Blomfield kg-card-begin: html kg-card-end: html In pretty much every old, large company, there are huge teams of people running manual processes. They’re hidden away from the end customer (hence “back office” rather than “front office”), so we don’t tend to encounter them very often in our day-to-day lives. Often there was just enough ambiguity in these tasks that they were very difficult to automate before the existence of LLMs. In other cases, software engineers had simply never even come into contact with these processes, so automation had never seriously been considered. People continue to do this repetitive work in the same way they have for decades. LLMs allow whole categories of manual processes to be automated in ways that weren’t possible until recently. Where there’s linguistic ambiguity or some amount of subjective evaluation needed, LLMs come into their own. Examples might be: QA and compliance reviews of customers service chats Figuring out medical billing codes and insurance reimbursement at a hospital Assessing applications for a mortgage or a business loan Transaction monitoring, sanctions screening and anti money-laundering investigations Filing paperwork with the state authorities after a dealership sells a car The problem for most software engineers is that they’ve never encountered these kinds of back office processes before. The biggest hurdle is often uncovering one of these processes to tackle.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1446
seasonal,Summer 2024,New Enterprise Resource Planning software,20242,20240302111333,20250102172352,9,,"- Dalton Caldwell kg-card-begin: html kg-card-end: html As companies get larger they end up adopting some software suite to help run their business. This piece of software is widely known as an “ERP”, or Enterprise Resource Planning software. You can think of this software as the operating system that a business runs on. ERPs are usually known to be expensive, painful to implement, and disliked by users, yet are absolutely necessary and the very definition of business critical to its customers. We would like to see new startups that build software that helps businesses run. Ideally that software would be loved by its customers for its flexibility and ease of use. This type of software is so valuable and important that we can imagine that there is the opportunity for dozens of new massively successful vendors.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,820
seasonal,Summer 2024,New defense technology,20242,20240302111333,20250102172352,9,,"- Jared Friedman and Gustaf Alstr ö mer kg-card-begin: html kg-card-end: html The US is now engaged in large-scale conflicts in several regions that threaten to change our world. While the US has historically led the world in defense technology, the defense contractors it depends on have grown slow and inefficient, bloated by decades of cost-plus contracts. SpaceX showed the world that a private space company could be vastly more effective than the publicly-funded United Launch Alliance. New companies that sell to the DoD like Palantir and Anduril are showing that the same thing is true for defense tech. Silicon Valley was born in the early 20th century as an R&D area for the US military. Early Silicon Valley companies were largely funded by the DoD and played a key role in WWII by building military radar, code-breaking equipment, and components for the atomic bomb. This decade is the time to return Silicon Valley to these roots.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,943
seasonal,Summer 2024,New space companies,20242,20240302111333,20250102172352,9,,"- Jared Friedman and Dalton Caldwell kg-card-begin: html kg-card-end: html The cost to reach orbit is falling fast , having fallen over 10x since SpaceX’s first launch in 2006. A startup can now build and launch a satellite on just a seed round. If you think about how many kilograms of payload get launched into space today, imagine how many will be sent up in one year, in five years, in ten years, and so on. If we are entering a future with access to space being as routine and inexpensive as commercial air travel, shipping or trucking… what new businesses does that unlock? Building a space company might scare founders by seeming too ambitious, but surprisingly, it is not necessarily harder than building a software company. YC has funded many space companies — Astranis, Relativity Space, Stoke, and many others — and their success rate has been no lower, and maybe higher, than our other companies.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,908
seasonal,Summer 2024,Small fine-tuned models as an alternative to giant generic ones,20242,20240302111333,20250102172352,9,,"- Nicolas Dessaigne Giant generic models with a lot of parameters are very impressive. But they are also very costly and often come with latency and privacy challenges. Fortunately, smaller open-source models like Llama2 and Mistral have already demonstrated that, when finely tuned with appropriate data, they can yield comparable results at a fraction of the cost. Moreover, as new hardware continues to be integrated into our phones and laptops, the prospect of running these models at the edge becomes increasingly feasible, unlocking a multitude of new use cases. We are eager to support companies engaged in developing or fine-tuning such specialized models or creating tools to facilitate their construction. RFS page intro description",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,742
seasonal,Summer 2024,Spatial computing,20242,20240302111333,20250102172352,9,,"- Diana Hu kg-card-begin: html kg-card-end: html AR/VR as the new personal computing platform has been in the works for over a decade. But it’s only recently, with the launches of the Apple Vision Pro and the Meta Quest 3, that we are getting close. The user experience is getting better, rendering power is increasing, and hand/eye tracking has improved dramatically — but there’s still work to be done. We would like to see a new set of startups building software on these devices, solving practical use cases that go beyond gaming. There are so many challenges still to solve with discovering best use cases, best UX/UI practices, and more — we are excited to work with founders that are at the frontier of this tech.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,720
seasonal,Summer 2024,Stablecoin finance,20242,20240302111333,20250102172352,9,,"- Brad Flora Stablecoins are digital currencies that peg their value to some external reference. This is typically the U.S. dollar, but it can be other fiat currencies, assets, or even other digital currencies. Their transactions are recorded on a digital ledger, usually a blockchain. This means they can be traded at any time of day between any two wallets on the same network, transactions settle in seconds, and fees are a fraction of what you see in traditional finance. There’s been much debate about the utility of blockchain technology, but it seems clear that stablecoins will be a big part of the future of money. We know this because YC companies have been effectively incorporating stablecoins into their operations for years now – for cross-border payments, to reduce transaction fees and fraud, to help users protect savings from hyperinflation. This utility is so straightforward it seems inevitable traditional finance will follow suit. In fact we’re seeing signs of this. PayPal recently issued its own stablecoin. Major banks have started offering custody services and making noise about issuing their own. It all looks a bit like digital music’s transition from the realm of outlaw file sharing in the early 2000s to becoming the norm as players like Apple entered the market. Importantly, those major players were all outmatched in the end by Spotify, a startup founded during that same transition moment. $136b worth of stablecoins have been issued to date but the opportunity seems much more immense still. Only about seven million people have transacted with stablecoins to date, while more than half a billion live in countries with 30%+ inflation. U.S. banks hold $17T in customer deposits which are all up for grabs as well. And yet the major stablecoin issuers can be counted on one hand and the major liquidity providers with just a few fingers. We would like to fund great teams building B2B and consumer products on top of stablecoins, tools and platforms that enable stablecoin finance and more stablecoin protocols themselves.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,2058
seasonal,Summer 2024,The Managed Service Organization model for healthcare,20242,20240302111333,20250102172352,9,,"- Surbhi Sarna Private equity is consuming small and large private clinics all over the country. By the time more junior healthcare workers are paid, they only make a fraction of what they are billing. This causes them to be overworked but underpaid, as much of the revenue goes to overhead and the private equity owner of the clinic. A new startup model has emerged as an alternative to PE ownership: the MSO (Managed Service Organizations) model. The MSO model enables doctors to run their own clinics by (1) providing them software that can handle back office tasks such as billing and scheduling and (2) channeling patients to them. These functions are largely what PE ownership provides. Doctors who are part of an MSO model can continue to run small, physician-owned practices while competing successfully with large, PE-owned conglomerates. YC has funded several companies doing this in different verticals: Nourish (nutritionists), LunaJoy (mental health for women), Finni Health (autism care for children), and others. We are interested in investing in this MSO (Managed Service Organizations) model across every vertical in healthcare.",1,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1145
seasonal,Summer 2024,Using machine learning to simulate the physical world,20242,20240302111333,20250102172352,9,,"- Diana Hu and Jared Friedman kg-card-begin: html kg-card-end: html Many essential software tools work by simulating the world using known principles of physics and chemistry. Weather prediction, computational fluid dynamics for designing rockets and airplanes, and tools for drug discovery that predict the interactions of molecules — today many of these are based on running a full physics simulation of the world. These are very computationally heavy since they are solving complex multivariate mathematical equations. It turns out that AI models are general functional approximators that can also solve and predict problems like these without needing to explicitly know about physics. This results in predictions that are much less computationally expensive and can be completed in minutes or seconds on much smaller computers rather than taking days/weeks and super computers. We're interested in companies replacing existing simulations with ML-based ones, along with companies using ML-based simulations to open new markets currently unaddressable.",2,https://web.archive.org/web/20240302111333/https://www.ycombinator.com/rfs,1055
seasonal,Winter 2025,AI-aided engineering tools,20250,20250102172352,20250102172352,1,,"By Diana Hu Engineering tools for the physical world have barely evolved in decades. The CAD/CAM software that mechanical engineers use, the EDA tools for circuit and chip design that electrical engineers use, and the CFD tools for fluid and thermal analysis that aerospace engineers use — All still rely on complex numerical solvers and physics simulations. These are computationally expensive and also require deep training and at times even a PhD to use effectively. We believe the next generation of AI-powered tools will change that. With reasoning capabilities built into the new AI models that solve math and physics, we can unleash engineers to design and build physical systems like —planes, buildings, circuits, chips, satellites—faster and better than ever before. We’re eager to see founders build the AI-aided engineering tools that will drive this transformation as the new generation of Computer-aided Engineering.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,929
seasonal,Winter 2025,Fintech 2.0,20250,20250102172352,20250102172352,1,,"By Dalton Caldwell The last two years have been a rough time for fintech startups. The collapse of Silicon Valley Bank led to regulators clamping down on new startups and investors fled the space. We're optimistic this is about to change and now is a great time to start a fintech startup. Historically the hardest thing about starting a new financial startup was the difficulty of getting a deal with a bank or other regulated partner. We are now in a new era where this keeps becoming easier with the advent of providers like Stripe and new core technologies like stablecoins. AI tools will inevitably cause the financial industry to change rapidly and we believe there could be a structural advantage for a small startup without any legacy systems or processes to quickly build global financial products of the future. We believe this is the perfect time to start a new generation of financial technology companies built on top of the infrastructure now available. We would like to see ideas around insurance, investment banking, wealth management, international payments and more.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1084
seasonal,Winter 2025,Government software,20250,20250102172352,20250102172352,1,,"By Harj Taggar Selling software to the government is notoriously hard and not something most builders would even think about doing. Still, the prize is huge if you can figure it out. Palantir is one of the only startups that managed to figure it out and their market cap today is $125 billion. Now might be a uniquely good moment to give it a shot. The deficit is running high and there is hope the government will find ways to reduce spending and operate more efficiently. At the same time, AI is now powerful enough to automate many types of administrative work the government spends billions of dollars per year on. If you combine those ideas, building AI software to automate work done by the government would both reduce spending and make the government more efficient. In particular, we’ve seen that LLMs are especially good at automating rote repetitive admin tasks like filling out forms, reviewing applications or summarizing documents. As consumers of government services, we’d all benefit from more efficiency, imagine never having to wait in line at the DMV again. It’s hard to think of something that sounds less appealing as a place to look for startup ideas than the government but if you’re up for digging in that space we’d love to hear from you.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1263
seasonal,Winter 2025,LLMs for chip design,20250,20250102172352,20250102172352,1,,"By Garry Tan Each breakthrough in AI creates demand for more powerful chips to train larger models. No country wants to fall behind in this arms race. Domestic chip design and manufacture is not just about economics anymore, it's about survival in a post AI world. OpenAI O1 showed us that LLMs with reasoning can power breakthroughs in science and engineering and we’re interested in talking to anyone using LLMs to improve chip design. We are especially interested in anyone focusing on designing ASICs and FPGAs. Design of customized digital systems whether through FPGAs (field programmable gate arrays) or ASICs (application-specific integrated circuits) has typically been costly because of the amount of custom design, development and testing necessary to bring such a system online. With the advent of large language models, these costs are coming down significantly, such that ever more specialized types of computation could be done. Our normal computing environment assumes Von Neumann architecture using CPUs that we are familiar with: single shared memory for programs and data, arithmetic unit and a program control unit, operating through fetching and execution cycles serially. Most computers and computation use this because it’s very easy to reprogram such systems. We know there is a clear engineering trade-off: it is possible to optimize especially specialized algorithms or calculations such as cryptocurrency mining, data compression, or special-purpose encryption tasks such that the same computation would happen faster (5x to 100x), and using less energy (10x to 100x). This is a diagram (credit: Taner Sadikoglu ) showing the differences in how data flows an optimized FPGA system versus a normal CPU. Given the order of magnitude improvements possible with specialized FPGAs and ASICs, use of LLMs to optimize this process is likely to produce extremely useful results and great opportunities for startups.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1934
seasonal,Winter 2025,Manufacture in the USA,20250,20250102172352,20250102172352,1,,"By Jared Friedman The UK became the world's richest country in the 19th century by being the workshop of the world. The US did the same in the 20th century. But in recent decades, we've given up this role. The hollowing out of US manufacturing has led to social and political division and left us in a precarious place geopolitically. Bringing manufacturing back to America is one of the biggest areas of bipartisan agreement. Elon has shown us it is possible to do it by building Tesla Gigafactories in Austin and Nevada. We think other changes in the world have made it easier for new builders to follow his example. New ML-based robotics systems will make it possible to automate far more, which will reduce the cost-of-labor arbitrage that pushed manufacturing to other countries in the first place. Companies like SpaceX and Tesla have trained an entire generation of engineers in how to build an American company that makes physical products but operates like a startup. We know this works because we've had experience working with some of the leading companies in this space. Astranis (W16) is building telecommunications satellites in the heart of San Francisco, in a building that used to build warships for the US Navy during WWII. Gecko Robotics (W16), based in America's old industrial heartland of Pittsburgh, builds robots that do industrial inspections. Solugen (W17) makes industrial chemicals from a large-scale plant in Houston.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1446
seasonal,Winter 2025,New space companies,20250,20250102172352,20250102172352,1,,"By Jared Friedman and Dalton Caldwell The cost to reach orbit is falling fast , having fallen over 10x since SpaceX’s first launch in 2006. A startup can now build and launch a satellite on just a seed round. If you think about how many kilograms of payload get launched into space today, imagine how many will be sent up in one year, in five years, in ten years, and so on. If we are entering a future with access to space being as routine and inexpensive as commercial air travel, shipping or trucking… what new businesses does that unlock? Building a space company might scare founders by seeming too ambitious, but surprisingly, it is not necessarily harder than building a software company. YC has funded many space companies — Astranis, Relativity Space, Stoke, and many others — and their success rate has been no lower, and maybe higher, than our other companies.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,871
seasonal,Winter 2025,One million jobs 2.0,20250,20250102172352,20250102172352,1,,"By Dalton Caldwell We would like to fund startups that have a useful need to employ a million workers in a way that uniquely needs humans to do the job and there will be no structural need for the job to be done with AI. In the past, when massive technological change came about, people have ended up doing different types of work than they did in the past. For example, a lot of people used to be farmers, and then because of machinery a lot fewer people were farmers. The same goes for careers like elevator operators and typists. Often the types of new careers that are created have better working conditions and are more helpful to humanity. In this new AI driven world, these might be tools for more people to run their own local businesses, or be able to earn a living by providing services to other humans either online or offline. Many AI futurists are unsure what the careers of the future are, and we want to fund founders with an answer to that question.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,965
seasonal,Winter 2025,Public safety technology,20250,20250102172352,20250102172352,1,,"By Garry Tan We all deserve to be safe in our homes, and while walking around on our streets. This is a basic thing civilization should afford its citizens. Startups are already on the case. License plate cameras built by Flock Safety (YC S17) now help solve 10% of reported crimes in the USA and they’re aiming to get to 25% of all crime by next year. Abel Police (YC S24) cuts the amount of time police officers spend filling out paperwork from hours to minutes, giving them up to 25% more hours per day to do real police work. Public safety tech can and will make a real difference. We are especially interested in hearing from you if you’re working on these ideas: Advanced Computer Vision: Your startup could develop technology that uses computer vision to enhance safety—identifying suspicious activities or people in distress from video feeds, without compromising individual privacy. Emergency Response Enhancements: Technologies that improve the speed and coordination of emergency responses are lifesavers. If you have an idea that can get help to where it’s needed faster, we want to help you make it happen. Community Safety Tools: We are looking for tools that improve how communities and law enforcement interact. Your solution could make it easier for neighbors to watch out for each other and stay informed about their safety. Efficient Law Enforcement Technologies: We’re interested in technologies that help law enforcement do their jobs more effectively and fairly, from workload management to increasing accuracy in their operations. If your startup is ready to be part of this movement, we want to hear from you.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1633
seasonal,Winter 2025,Stablecoins 2.0,20250,20250102172352,20250102172352,1,,"By Brad Flora and Harj Taggar At the start of this year, we posted a request for more stablecoin startups and since then things have only gotten better for stablecoins. The black cloud over stablecoins has always been regulation, with several efforts to pass regulation in the US failing. The regulatory future for stablecoins in the US now looks more promising and we expect sensible legislation is on its way soon. Stablecoin payment volumes have surged this year and are now over a fifth of Mastercard’s volume. Almost 30% of global remittances are now facilitated through stablecoins and traditional finance institutions like Visa are offering platforms for banks to issue their own stablecoins. Also Stripe recently acquired a stablecoin startup, Bridge, for $1 billion, which will only attract more investor interest and capital into the space. This makes it a better time than ever to start a stablecoin startup. We are especially interested in hearing about ideas that target businesses, helping them to hold and manage stables and also services that make it easy for developers to integrate with them. If you’re working on stablecoin ideas we’d love to hear from you.",1,https://web.archive.org/web/20250102172352/https://www.ycombinator.com/rfs,1176
seasonal,Spring 2025,A Secure AI App Store,20251,20250202012604,20250501031358,4,,"- Garry Tan We want a new kind of AI App Store and OS layer that sits on your computer or phone. It should: Protect User Data Users control what info each app can see—like your calendar, files, or browsing—but only if the user says so. Offer One Shared Memory All your personal details (preferences, past actions, context) stay in this layer, not scattered across a dozen apps. Help users find the best AI apps This App Store reviews and vets each AI tool so users can discover and install them safely. Help Developers Build Developers get infrastructure that help them avoid reinventing the wheel provided in simple APIs (like computer use, local LLaMA versioning, and app-level access control) Handle Payments Make it easy to pay for paid apps or services. Imagine a travel AI that’s great at finding flights that knows you usually travel with your nine-year-old who loves staring out the window, or an AI helper that recommends the original text an idea appeared in when you’re reading essays or books. Apps built on this app store would have just a sliver of data you, the user, allows. We need a system like this so AI can be both powerful and private. Some might say the major big tech companies will build this, but there is a time right now where instead, it might be you. Done right, this will create more opportunity for startups and founders: their apps will be smarter with shared memory, and this will turn into a new marketplace that solves both distribution and monetization. If you’re building it, please apply. We’d love to help you do it right.",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,1562
seasonal,Spring 2025,AI Coding Agents for Hardware-Optimized Code,20251,20250202012604,20250501031358,4,,"- Diana Hu AI hardware is still constrained by software. Nvidia dominates largely because CUDA’s hand-optimized code is used in AI models. Competing hardware—AMD, custom silicon—often underperforms not just because of inferior chips but because writing system-level code (kernels, drivers) is very difficult, and not enough software engineers are working on it. However, now with reasoning models like Deepseek R1 or OpenAI o1 and o3, these could generate hardware-optimized code that rivals—or surpasses—human CUDA code. We’d love to see more founders work on AI-generated kernels that make more hardware alternatives work for AI. This isn’t just about performance. It’s about breaking dependencies. Founders working on this could reshape the hardware ecosystem.",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,763
seasonal,Spring 2025,AI Commercial Open Source Software (AICOSS),20251,20250202012604,20250501031358,4,,"- Dalton Caldwell There is a pattern with open source and open source startups. First we had proprietary Unix, then we had Linux, then we had RedHat. First, we had BitKeeper, then we had Git, then we had Github and Gitlab. There is a huge opportunity to build startups that offer support and services to help people use open source AI. It’s not uncommon for the organization that releases the open source code to not want to focus on providing commercial support. For instance, Google and Facebook have open sourced a number of tools but aren’t always in the business of providing commercial support for businesses to use those tools— which has yielded an opportunity for startups. There are going to be many winners in the space of open source AI, but the launch of DeepSeek should provide ample new ground that a founder might want to cover to help businesses make use of these systems. If you are interested in building in Open Source AI for the enterprise, we would like to hear from you.",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,992
seasonal,Spring 2025,AI Personal Staff for Everyone,20251,20250202012604,20250501031358,4,,"- David Lieb Software is a proven way to bring to everyone what only the rich could afford before. As recently as 2009, only the world’s richest people could afford a private driver, but today, Uber, and now Waymo, have brought that to everyone. Another example: when I first started working on what would become Google Photos, I was surprised to learn that rich people hired actual human beings to go through all their photos and edit, label, and organize them. We built AI to automate that for billions of people. Despite the explosion of software in the last decade, wealthy people still employ lots of human staff to provide personal services. These are things like tax accountants, personal lawyers, and money managers, but also personal trainers, private tutors, and even personal doctors. The list goes on and on. Why can only the rich afford this? Because software hasn’t been able to replace these types of personalized knowledge work tasks…until now. Over the next few years, we expect AI to get good enough to do most of these jobs. So if you are working to bring a part of this “personal AI staff” to every human on the planet, we’d love to hear from you.",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,1167
seasonal,Spring 2025,B2A: Software Where the Customers Will All Be Agents,20251,20250202012604,20250501031358,4,,"- Dalton Caldwell A significant percentage of internet traffic consists of non-humans scraping and looking for information. These programs often end up impersonating humans to fill out forms or look for changes, most people build websites with human users in mind rather than scrapers. With the advent of AI and agents, it seems like it's a good idea to build software and services where agents as customers are actively supported and documented rather than an edge case. For example, APIs to help agents pay for hosting credits, or book travel, or engage into contracts with other parties. In the stock market, it's well understood that humans and programs are trading together, and in the future, this will only increase. If you want to build services specifically aimed at best serving agents, we want to hear from you",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,821
seasonal,Spring 2025,Browser & Computer Automation,20251,20250202012604,20250501031358,4,,"- Jared Friedman AI agents can now browse the web and use desktop applications. OpenAI's Operator and Anthropic's Computer Use showed this is possible, and there are a number of great open-source options too. Letting AI agents use the web is like taking a brain in a jar and giving it hands. It can now do things. It means that every website and every app now effectively has an API. It means that any workflow that people can do on a computer can be automated. This probably 10x's the addressable use cases for AI agents. We can't wait to see what people build with it.",1,https://web.archive.org/web/20250202012604/https://www.ycombinator.com/rfs,570
