subindustry,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Fintech -> Banking and Exchange,Summer 2010,0,0.0,S10,2010,20102,36,True
Fintech -> Banking and Exchange,Winter 2011,0,0.0,W11,2011,20110,45,True
Fintech -> Banking and Exchange,Summer 2011,0,0.0,S11,2011,20112,60,False
Fintech -> Banking and Exchange,Winter 2012,0,0.0,W12,2012,20120,66,False
Fintech -> Banking and Exchange,Summer 2012,1,1.205,S12,2012,20122,83,False
Fintech -> Banking and Exchange,Winter 2013,0,0.0,W13,2013,20130,46,True
Fintech -> Banking and Exchange,Summer 2013,3,5.769,S13,2013,20132,52,False
Fintech -> Banking and Exchange,Winter 2014,1,1.351,W14,2014,20140,74,False
Fintech -> Banking and Exchange,Summer 2014,3,3.846,S14,2014,20142,78,False
Fintech -> Banking and Exchange,Winter 2015,3,2.727,W15,2015,20150,110,False
Fintech -> Banking and Exchange,Summer 2015,1,0.962,S15,2015,20152,104,False
Fintech -> Banking and Exchange,Winter 2016,1,0.82,W16,2016,20160,122,False
Fintech -> Banking and Exchange,Summer 2016,2,1.961,S16,2016,20162,102,False
Fintech -> Banking and Exchange,Winter 2017,2,1.724,W17,2017,20170,116,False
Fintech -> Banking and Exchange,Summer 2017,1,0.8,S17,2017,20172,125,False
Fintech -> Banking and Exchange,Winter 2018,2,1.37,W18,2018,20180,146,False
Fintech -> Banking and Exchange,Summer 2018,3,2.29,S18,2018,20182,131,False
Fintech -> Banking and Exchange,Winter 2019,4,2.062,W19,2019,20190,194,False
Fintech -> Banking and Exchange,Summer 2019,2,1.136,S19,2019,20192,176,False
Fintech -> Banking and Exchange,Winter 2020,7,3.07,W20,2020,20200,228,False
Fintech -> Banking and Exchange,Summer 2020,6,2.871,S20,2020,20202,209,False
Fintech -> Banking and Exchange,Winter 2021,8,2.381,W21,2021,20210,336,False
Fintech -> Banking and Exchange,Summer 2021,5,1.279,S21,2021,20212,391,False
Fintech -> Banking and Exchange,Winter 2022,3,0.754,W22,2022,20220,398,False
Fintech -> Banking and Exchange,Summer 2022,3,1.282,S22,2022,20222,234,False
Fintech -> Banking and Exchange,Winter 2023,2,0.73,W23,2023,20230,274,False
Fintech -> Banking and Exchange,Summer 2023,0,0.0,S23,2023,20232,220,False
Fintech -> Banking and Exchange,Winter 2024,1,0.403,W24,2024,20240,248,False
Fintech -> Banking and Exchange,Summer 2024,1,0.403,S24,2024,20242,248,False
Fintech -> Banking and Exchange,Fall 2024,0,0.0,F24,2024,20243,94,False
Fintech -> Banking and Exchange,Winter 2025,2,1.205,W25,2025,20250,166,False
Fintech -> Banking and Exchange,Spring 2025,2,1.399,X25,2025,20251,143,False
Fintech -> Banking and Exchange,Summer 2025,0,0.0,S25,2025,20252,166,False
Fintech -> Banking and Exchange,Fall 2025,0,0.0,F25,2025,20253,146,False
Fintech -> Banking and Exchange,Winter 2026,2,1.005,W26,2026,20260,199,False
Fintech -> Banking and Exchange,Spring 2026,1,0.513,X26,2026,20261,195,False
Fintech -> Banking and Exchange,Summer 2026,1,0.426,S26,2026,20262,235,False
Fintech -> Banking and Exchange,Fall 2026,0,0.0,F26,2026,20263,35,True
Fintech -> Banking and Exchange,Winter 2027,0,0.0,W27,2027,20270,1,True
Fintech -> Consumer Finance,Summer 2005,1,11.111,S05,2005,20052,9,True
Fintech -> Consumer Finance,Winter 2006,0,0.0,W06,2006,20060,7,True
Fintech -> Consumer Finance,Summer 2006,0,0.0,S06,2006,20062,10,True
Fintech -> Consumer Finance,Winter 2007,1,7.692,W07,2007,20070,13,True
Fintech -> Consumer Finance,Summer 2007,0,0.0,S07,2007,20072,19,True
Fintech -> Consumer Finance,Winter 2008,0,0.0,W08,2008,20080,21,True
Fintech -> Consumer Finance,Summer 2008,0,0.0,S08,2008,20082,22,True
Fintech -> Consumer Finance,Winter 2009,0,0.0,W09,2009,20090,16,True
Fintech -> Consumer Finance,Summer 2009,0,0.0,S09,2009,20092,26,True
Fintech -> Consumer Finance,Winter 2010,0,0.0,W10,2010,20100,27,True
Fintech -> Consumer Finance,Summer 2010,2,5.556,S10,2010,20102,36,True
Fintech -> Consumer Finance,Winter 2011,1,2.222,W11,2011,20110,45,True
Fintech -> Consumer Finance,Summer 2011,4,6.667,S11,2011,20112,60,False
Fintech -> Consumer Finance,Winter 2012,1,1.515,W12,2012,20120,66,False
Fintech -> Consumer Finance,Summer 2012,1,1.205,S12,2012,20122,83,False
Fintech -> Consumer Finance,Winter 2013,1,2.174,W13,2013,20130,46,True
Fintech -> Consumer Finance,Summer 2013,0,0.0,S13,2013,20132,52,False
Fintech -> Consumer Finance,Winter 2014,0,0.0,W14,2014,20140,74,False
Fintech -> Consumer Finance,Summer 2014,1,1.282,S14,2014,20142,78,False
Fintech -> Consumer Finance,Winter 2015,2,1.818,W15,2015,20150,110,False
Fintech -> Consumer Finance,Summer 2015,1,0.962,S15,2015,20152,104,False
Fintech -> Consumer Finance,Winter 2016,1,0.82,W16,2016,20160,122,False
Fintech -> Consumer Finance,Summer 2016,1,0.98,S16,2016,20162,102,False
Fintech -> Consumer Finance,Winter 2017,2,1.724,W17,2017,20170,116,False
Fintech -> Consumer Finance,Summer 2017,1,0.8,S17,2017,20172,125,False
Fintech -> Consumer Finance,Winter 2018,2,1.37,W18,2018,20180,146,False
Fintech -> Consumer Finance,Summer 2018,2,1.527,S18,2018,20182,131,False
Fintech -> Consumer Finance,Winter 2019,4,2.062,W19,2019,20190,194,False
Fintech -> Consumer Finance,Summer 2019,6,3.409,S19,2019,20192,176,False
Fintech -> Consumer Finance,Winter 2020,5,2.193,W20,2020,20200,228,False
Fintech -> Consumer Finance,Summer 2020,5,2.392,S20,2020,20202,209,False
Fintech -> Consumer Finance,Winter 2021,7,2.083,W21,2021,20210,336,False
Fintech -> Consumer Finance,Summer 2021,8,2.046,S21,2021,20212,391,False
Fintech -> Consumer Finance,Winter 2022,7,1.759,W22,2022,20220,398,False
Fintech -> Consumer Finance,Summer 2022,2,0.855,S22,2022,20222,234,False
Fintech -> Consumer Finance,Winter 2023,5,1.825,W23,2023,20230,274,False
Fintech -> Consumer Finance,Summer 2023,1,0.455,S23,2023,20232,220,False
Fintech -> Consumer Finance,Winter 2024,1,0.403,W24,2024,20240,248,False
Fintech -> Consumer Finance,Summer 2024,0,0.0,S24,2024,20242,248,False
Fintech -> Consumer Finance,Fall 2024,1,1.064,F24,2024,20243,94,False
Fintech -> Consumer Finance,Winter 2025,2,1.205,W25,2025,20250,166,False
Fintech -> Consumer Finance,Spring 2025,1,0.699,X25,2025,20251,143,False
Fintech -> Consumer Finance,Summer 2025,2,1.205,S25,2025,20252,166,False
Fintech -> Consumer Finance,Fall 2025,2,1.37,F25,2025,20253,146,False
Fintech -> Consumer Finance,Winter 2026,2,1.005,W26,2026,20260,199,False
Fintech -> Consumer Finance,Spring 2026,3,1.538,X26,2026,20261,195,False
Fintech -> Consumer Finance,Summer 2026,1,0.426,S26,2026,20262,235,False
Fintech -> Consumer Finance,Fall 2026,0,0.0,F26,2026,20263,35,True
Fintech -> Consumer Finance,Winter 2027,0,0.0,W27,2027,20270,1,True
Fintech -> Credit and Lending,Summer 2005,0,0.0,S05,2005,20052,9,True
Fintech -> Credit and Lending,Winter 2006,0,0.0,W06,2006,20060,7,True
Fintech -> Credit and Lending,Summer 2006,0,0.0,S06,2006,20062,10,True
Fintech -> Credit and Lending,Winter 2007,0,0.0,W07,2007,20070,13,True
Fintech -> Credit and Lending,Summer 2007,0,0.0,S07,2007,20072,19,True
Fintech -> Credit and Lending,Winter 2008,0,0.0,W08,2008,20080,21,True
Fintech -> Credit and Lending,Summer 2008,0,0.0,S08,2008,20082,22,True
Fintech -> Credit and Lending,Winter 2009,0,0.0,W09,2009,20090,16,True
Fintech -> Credit and Lending,Summer 2009,0,0.0,S09,2009,20092,26,True
Fintech -> Credit and Lending,Winter 2010,0,0.0,W10,2010,20100,27,True
Fintech -> Credit and Lending,Summer 2010,0,0.0,S10,2010,20102,36,True
Fintech -> Credit and Lending,Winter 2011,0,0.0,W11,2011,20110,45,True
Fintech -> Credit and Lending,Summer 2011,0,0.0,S11,2011,20112,60,False
Fintech -> Credit and Lending,Winter 2012,1,1.515,W12,2012,20120,66,False
Fintech -> Credit and Lending,Summer 2012,0,0.0,S12,2012,20122,83,False
Fintech -> Credit and Lending,Winter 2013,0,0.0,W13,2013,20130,46,True
Fintech -> Credit and Lending,Summer 2013,0,0.0,S13,2013,20132,52,False
Fintech -> Credit and Lending,Winter 2014,1,1.351,W14,2014,20140,74,False
Fintech -> Credit and Lending,Summer 2014,1,1.282,S14,2014,20142,78,False
Fintech -> Credit and Lending,Winter 2015,0,0.0,W15,2015,20150,110,False
Fintech -> Credit and Lending,Summer 2015,1,0.962,S15,2015,20152,104,False
Fintech -> Credit and Lending,Winter 2016,2,1.639,W16,2016,20160,122,False
Fintech -> Credit and Lending,Summer 2016,3,2.941,S16,2016,20162,102,False
Fintech -> Credit and Lending,Winter 2017,2,1.724,W17,2017,20170,116,False
Fintech -> Credit and Lending,Summer 2017,2,1.6,S17,2017,20172,125,False
Fintech -> Credit and Lending,Winter 2018,1,0.685,W18,2018,20180,146,False
Fintech -> Credit and Lending,Summer 2018,1,0.763,S18,2018,20182,131,False
Fintech -> Credit and Lending,Winter 2019,4,2.062,W19,2019,20190,194,False
Fintech -> Credit and Lending,Summer 2019,5,2.841,S19,2019,20192,176,False
Fintech -> Credit and Lending,Winter 2020,8,3.509,W20,2020,20200,228,False
Fintech -> Credit and Lending,Summer 2020,1,0.478,S20,2020,20202,209,False
Fintech -> Credit and Lending,Winter 2021,11,3.274,W21,2021,20210,336,False
Fintech -> Credit and Lending,Summer 2021,7,1.79,S21,2021,20212,391,False
Fintech -> Credit and Lending,Winter 2022,11,2.764,W22,2022,20220,398,False
Fintech -> Credit and Lending,Summer 2022,1,0.427,S22,2022,20222,234,False
Fintech -> Credit and Lending,Winter 2023,3,1.095,W23,2023,20230,274,False
Fintech -> Credit and Lending,Summer 2023,1,0.455,S23,2023,20232,220,False
Fintech -> Credit and Lending,Winter 2024,1,0.403,W24,2024,20240,248,False
Fintech -> Credit and Lending,Summer 2024,1,0.403,S24,2024,20242,248,False
Fintech -> Credit and Lending,Fall 2024,0,0.0,F24,2024,20243,94,False
Fintech -> Credit and Lending,Winter 2025,0,0.0,W25,2025,20250,166,False
Fintech -> Credit and Lending,Spring 2025,1,0.699,X25,2025,20251,143,False
Fintech -> Credit and Lending,Summer 2025,1,0.602,S25,2025,20252,166,False
Fintech -> Credit and Lending,Fall 2025,0,0.0,F25,2025,20253,146,False
Fintech -> Credit and Lending,Winter 2026,2,1.005,W26,2026,20260,199,False
Fintech -> Credit and Lending,Spring 2026,1,0.513,X26,2026,20261,195,False
Fintech -> Credit and Lending,Summer 2026,0,0.0,S26,2026,20262,235,False
Fintech -> Credit and Lending,Fall 2026,0,0.0,F26,2026,20263,35,True
Fintech -> Credit and Lending,Winter 2027,0,0.0,W27,2027,20270,1,True
Fintech -> Insurance,Summer 2005,0,0.0,S05,2005,20052,9,True
Fintech -> Insurance,Winter 2006,0,0.0,W06,2006,20060,7,True
Fintech -> Insurance,Summer 2006,0,0.0,S06,2006,20062,10,True
Fintech -> Insurance,Winter 2007,0,0.0,W07,2007,20070,13,True
Fintech -> Insurance,Summer 2007,0,0.0,S07,2007,20072,19,True
Fintech -> Insurance,Winter 2008,0,0.0,W08,2008,20080,21,True
Fintech -> Insurance,Summer 2008,0,0.0,S08,2008,20082,22,True
Fintech -> Insurance,Winter 2009,0,0.0,W09,2009,20090,16,True
Fintech -> Insurance,Summer 2009,0,0.0,S09,2009,20092,26,True
Fintech -> Insurance,Winter 2010,0,0.0,W10,2010,20100,27,True
Fintech -> Insurance,Summer 2010,0,0.0,S10,2010,20102,36,True
Fintech -> Insurance,Winter 2011,0,0.0,W11,2011,20110,45,True
Fintech -> Insurance,Summer 2011,0,0.0,S11,2011,20112,60,False
Fintech -> Insurance,Winter 2012,0,0.0,W12,2012,20120,66,False
Fintech -> Insurance,Summer 2012,0,0.0,S12,2012,20122,83,False
Fintech -> Insurance,Winter 2013,0,0.0,W13,2013,20130,46,True
Fintech -> Insurance,Summer 2013,0,0.0,S13,2013,20132,52,False
Fintech -> Insurance,Winter 2014,0,0.0,W14,2014,20140,74,False
Fintech -> Insurance,Summer 2014,0,0.0,S14,2014,20142,78,False
Fintech -> Insurance,Winter 2015,0,0.0,W15,2015,20150,110,False
Fintech -> Insurance,Summer 2015,0,0.0,S15,2015,20152,104,False
Fintech -> Insurance,Winter 2016,2,1.639,W16,2016,20160,122,False
Fintech -> Insurance,Summer 2016,0,0.0,S16,2016,20162,102,False
Fintech -> Insurance,Winter 2017,2,1.724,W17,2017,20170,116,False
Fintech -> Insurance,Summer 2017,4,3.2,S17,2017,20172,125,False
Fintech -> Insurance,Winter 2018,2,1.37,W18,2018,20180,146,False
Fintech -> Insurance,Summer 2018,0,0.0,S18,2018,20182,131,False
Fintech -> Insurance,Winter 2019,2,1.031,W19,2019,20190,194,False
Fintech -> Insurance,Summer 2019,3,1.705,S19,2019,20192,176,False
Fintech -> Insurance,Winter 2020,2,0.877,W20,2020,20200,228,False
Fintech -> Insurance,Summer 2020,1,0.478,S20,2020,20202,209,False
Fintech -> Insurance,Winter 2021,5,1.488,W21,2021,20210,336,False
Fintech -> Insurance,Summer 2021,2,0.512,S21,2021,20212,391,False
Fintech -> Insurance,Winter 2022,8,2.01,W22,2022,20220,398,False
Fintech -> Insurance,Summer 2022,3,1.282,S22,2022,20222,234,False
Fintech -> Insurance,Winter 2023,0,0.0,W23,2023,20230,274,False
Fintech -> Insurance,Summer 2023,2,0.909,S23,2023,20232,220,False
Fintech -> Insurance,Winter 2024,3,1.21,W24,2024,20240,248,False
Fintech -> Insurance,Summer 2024,2,0.806,S24,2024,20242,248,False
Fintech -> Insurance,Fall 2024,1,1.064,F24,2024,20243,94,False
Fintech -> Insurance,Winter 2025,3,1.807,W25,2025,20250,166,False
Fintech -> Insurance,Spring 2025,2,1.399,X25,2025,20251,143,False
Fintech -> Insurance,Summer 2025,2,1.205,S25,2025,20252,166,False
Fintech -> Insurance,Fall 2025,3,2.055,F25,2025,20253,146,False
Fintech -> Insurance,Winter 2026,2,1.005,W26,2026,20260,199,False
Fintech -> Insurance,Spring 2026,5,2.564,X26,2026,20261,195,False
Fintech -> Insurance,Summer 2026,5,2.128,S26,2026,20262,235,False
Fintech -> Insurance,Fall 2026,3,8.571,F26,2026,20263,35,True
Fintech -> Insurance,Winter 2027,0,0.0,W27,2027,20270,1,True
Fintech -> Payments,Summer 2005,0,0.0,S05,2005,20052,9,True
Fintech -> Payments,Winter 2006,0,0.0,W06,2006,20060,7,True
Fintech -> Payments,Summer 2006,0,0.0,S06,2006,20062,10,True
Fintech -> Payments,Winter 2007,0,0.0,W07,2007,20070,13,True
Fintech -> Payments,Summer 2007,0,0.0,S07,2007,20072,19,True
Fintech -> Payments,Winter 2008,1,4.762,W08,2008,20080,21,True
Fintech -> Payments,Summer 2008,0,0.0,S08,2008,20082,22,True
Fintech -> Payments,Winter 2009,0,0.0,W09,2009,20090,16,True
Fintech -> Payments,Summer 2009,1,3.846,S09,2009,20092,26,True
Fintech -> Payments,Winter 2010,0,0.0,W10,2010,20100,27,True
Fintech -> Payments,Summer 2010,0,0.0,S10,2010,20102,36,True
Fintech -> Payments,Winter 2011,1,2.222,W11,2011,20110,45,True
Fintech -> Payments,Summer 2011,0,0.0,S11,2011,20112,60,False
Fintech -> Payments,Winter 2012,3,4.545,W12,2012,20120,66,False
Fintech -> Payments,Summer 2012,0,0.0,S12,2012,20122,83,False
Fintech -> Payments,Winter 2013,0,0.0,W13,2013,20130,46,True
Fintech -> Payments,Summer 2013,0,0.0,S13,2013,20132,52,False
Fintech -> Payments,Winter 2014,0,0.0,W14,2014,20140,74,False
Fintech -> Payments,Summer 2014,3,3.846,S14,2014,20142,78,False
Fintech -> Payments,Winter 2015,2,1.818,W15,2015,20150,110,False
Fintech -> Payments,Summer 2015,3,2.885,S15,2015,20152,104,False
Fintech -> Payments,Winter 2016,2,1.639,W16,2016,20160,122,False
Fintech -> Payments,Summer 2016,1,0.98,S16,2016,20162,102,False
Fintech -> Payments,Winter 2017,2,1.724,W17,2017,20170,116,False
Fintech -> Payments,Summer 2017,3,2.4,S17,2017,20172,125,False
Fintech -> Payments,Winter 2018,2,1.37,W18,2018,20180,146,False
Fintech -> Payments,Summer 2018,4,3.053,S18,2018,20182,131,False
Fintech -> Payments,Winter 2019,3,1.546,W19,2019,20190,194,False
Fintech -> Payments,Summer 2019,6,3.409,S19,2019,20192,176,False
Fintech -> Payments,Winter 2020,7,3.07,W20,2020,20200,228,False
Fintech -> Payments,Summer 2020,8,3.828,S20,2020,20202,209,False
Fintech -> Payments,Winter 2021,11,3.274,W21,2021,20210,336,False
Fintech -> Payments,Summer 2021,14,3.581,S21,2021,20212,391,False
Fintech -> Payments,Winter 2022,16,4.02,W22,2022,20220,398,False
Fintech -> Payments,Summer 2022,9,3.846,S22,2022,20222,234,False
Fintech -> Payments,Winter 2023,5,1.825,W23,2023,20230,274,False
Fintech -> Payments,Summer 2023,3,1.364,S23,2023,20232,220,False
Fintech -> Payments,Winter 2024,4,1.613,W24,2024,20240,248,False
Fintech -> Payments,Summer 2024,2,0.806,S24,2024,20242,248,False
Fintech -> Payments,Fall 2024,0,0.0,F24,2024,20243,94,False
Fintech -> Payments,Winter 2025,2,1.205,W25,2025,20250,166,False
Fintech -> Payments,Spring 2025,0,0.0,X25,2025,20251,143,False
Fintech -> Payments,Summer 2025,1,0.602,S25,2025,20252,166,False
Fintech -> Payments,Fall 2025,1,0.685,F25,2025,20253,146,False
Fintech -> Payments,Winter 2026,2,1.005,W26,2026,20260,199,False
Fintech -> Payments,Spring 2026,3,1.538,X26,2026,20261,195,False
Fintech -> Payments,Summer 2026,0,0.0,S26,2026,20262,235,False
Fintech -> Payments,Fall 2026,0,0.0,F26,2026,20263,35,True
Fintech -> Payments,Winter 2027,0,0.0,W27,2027,20270,1,True
Government,Summer 2005,0,0.0,S05,2005,20052,9,True
Government,Winter 2006,0,0.0,W06,2006,20060,7,True
Government,Summer 2006,0,0.0,S06,2006,20062,10,True
Government,Winter 2007,0,0.0,W07,2007,20070,13,True
Government,Summer 2007,0,0.0,S07,2007,20072,19,True
Government,Winter 2008,0,0.0,W08,2008,20080,21,True
Government,Summer 2008,0,0.0,S08,2008,20082,22,True
Government,Winter 2009,0,0.0,W09,2009,20090,16,True
Government,Summer 2009,0,0.0,S09,2009,20092,26,True
Government,Winter 2010,0,0.0,W10,2010,20100,27,True
Government,Summer 2010,0,0.0,S10,2010,20102,36,True
Government,Winter 2011,0,0.0,W11,2011,20110,45,True
Government,Summer 2011,0,0.0,S11,2011,20112,60,False
Government,Winter 2012,0,0.0,W12,2012,20120,66,False
Government,Summer 2012,0,0.0,S12,2012,20122,83,False
Government,Winter 2013,0,0.0,W13,2013,20130,46,True
Government,Summer 2013,0,0.0,S13,2013,20132,52,False
Government,Winter 2014,0,0.0,W14,2014,20140,74,False
Government,Summer 2014,1,1.282,S14,2014,20142,78,False
Government,Winter 2015,3,2.727,W15,2015,20150,110,False
Government,Summer 2015,0,0.0,S15,2015,20152,104,False
Government,Winter 2016,1,0.82,W16,2016,20160,122,False
Government,Summer 2016,1,0.98,S16,2016,20162,102,False
Government,Winter 2017,1,0.862,W17,2017,20170,116,False
Government,Summer 2017,4,3.2,S17,2017,20172,125,False
Government,Winter 2018,2,1.37,W18,2018,20180,146,False
Government,Summer 2018,1,0.763,S18,2018,20182,131,False
Government,Winter 2019,2,1.031,W19,2019,20190,194,False
Government,Summer 2019,2,1.136,S19,2019,20192,176,False
Government,Winter 2020,0,0.0,W20,2020,20200,228,False
Government,Summer 2020,3,1.435,S20,2020,20202,209,False
Government,Winter 2021,1,0.298,W21,2021,20210,336,False
Government,Summer 2021,1,0.256,S21,2021,20212,391,False
Government,Winter 2022,1,0.251,W22,2022,20220,398,False
Government,Summer 2022,0,0.0,S22,2022,20222,234,False
Government,Winter 2023,1,0.365,W23,2023,20230,274,False
Government,Summer 2023,0,0.0,S23,2023,20232,220,False
Government,Winter 2024,1,0.403,W24,2024,20240,248,False
Government,Summer 2024,4,1.613,S24,2024,20242,248,False
Government,Fall 2024,1,1.064,F24,2024,20243,94,False
Government,Winter 2025,4,2.41,W25,2025,20250,166,False
Government,Spring 2025,2,1.399,X25,2025,20251,143,False
Government,Summer 2025,1,0.602,S25,2025,20252,166,False
Government,Fall 2025,2,1.37,F25,2025,20253,146,False
Government,Winter 2026,0,0.0,W26,2026,20260,199,False
Government,Spring 2026,1,0.513,X26,2026,20261,195,False
Government,Summer 2026,2,0.851,S26,2026,20262,235,False
Government,Fall 2026,1,2.857,F26,2026,20263,35,True
Government,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare,Summer 2012,0,0.0,S12,2012,20122,83,False
Healthcare,Winter 2013,1,2.174,W13,2013,20130,46,True
Healthcare,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare,Winter 2014,2,2.703,W14,2014,20140,74,False
Healthcare,Summer 2014,1,1.282,S14,2014,20142,78,False
Healthcare,Winter 2015,0,0.0,W15,2015,20150,110,False
Healthcare,Summer 2015,0,0.0,S15,2015,20152,104,False
Healthcare,Winter 2016,0,0.0,W16,2016,20160,122,False
Healthcare,Summer 2016,2,1.961,S16,2016,20162,102,False
Healthcare,Winter 2017,1,0.862,W17,2017,20170,116,False
Healthcare,Summer 2017,0,0.0,S17,2017,20172,125,False
Healthcare,Winter 2018,1,0.685,W18,2018,20180,146,False
Healthcare,Summer 2018,0,0.0,S18,2018,20182,131,False
Healthcare,Winter 2019,1,0.515,W19,2019,20190,194,False
Healthcare,Summer 2019,0,0.0,S19,2019,20192,176,False
Healthcare,Winter 2020,1,0.439,W20,2020,20200,228,False
Healthcare,Summer 2020,5,2.392,S20,2020,20202,209,False
Healthcare,Winter 2021,3,0.893,W21,2021,20210,336,False
Healthcare,Summer 2021,11,2.813,S21,2021,20212,391,False
Healthcare,Winter 2022,6,1.508,W22,2022,20220,398,False
Healthcare,Summer 2022,5,2.137,S22,2022,20222,234,False
Healthcare,Winter 2023,4,1.46,W23,2023,20230,274,False
Healthcare,Summer 2023,5,2.273,S23,2023,20232,220,False
Healthcare,Winter 2024,8,3.226,W24,2024,20240,248,False
Healthcare,Summer 2024,7,2.823,S24,2024,20242,248,False
Healthcare,Fall 2024,6,6.383,F24,2024,20243,94,False
Healthcare,Winter 2025,3,1.807,W25,2025,20250,166,False
Healthcare,Spring 2025,3,2.098,X25,2025,20251,143,False
Healthcare,Summer 2025,3,1.807,S25,2025,20252,166,False
Healthcare,Fall 2025,6,4.11,F25,2025,20253,146,False
Healthcare,Winter 2026,5,2.513,W26,2026,20260,199,False
Healthcare,Spring 2026,5,2.564,X26,2026,20261,195,False
Healthcare,Summer 2026,12,5.106,S26,2026,20262,235,False
Healthcare,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Consumer Health and Wellness,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Consumer Health and Wellness,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Consumer Health and Wellness,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Consumer Health and Wellness,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Consumer Health and Wellness,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Consumer Health and Wellness,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Consumer Health and Wellness,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Consumer Health and Wellness,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Consumer Health and Wellness,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Consumer Health and Wellness,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Consumer Health and Wellness,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Consumer Health and Wellness,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Consumer Health and Wellness,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare -> Consumer Health and Wellness,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare -> Consumer Health and Wellness,Summer 2012,1,1.205,S12,2012,20122,83,False
Healthcare -> Consumer Health and Wellness,Winter 2013,0,0.0,W13,2013,20130,46,True
Healthcare -> Consumer Health and Wellness,Summer 2013,3,5.769,S13,2013,20132,52,False
Healthcare -> Consumer Health and Wellness,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Consumer Health and Wellness,Summer 2014,2,2.564,S14,2014,20142,78,False
Healthcare -> Consumer Health and Wellness,Winter 2015,6,5.455,W15,2015,20150,110,False
Healthcare -> Consumer Health and Wellness,Summer 2015,3,2.885,S15,2015,20152,104,False
Healthcare -> Consumer Health and Wellness,Winter 2016,5,4.098,W16,2016,20160,122,False
Healthcare -> Consumer Health and Wellness,Summer 2016,1,0.98,S16,2016,20162,102,False
Healthcare -> Consumer Health and Wellness,Winter 2017,3,2.586,W17,2017,20170,116,False
Healthcare -> Consumer Health and Wellness,Summer 2017,4,3.2,S17,2017,20172,125,False
Healthcare -> Consumer Health and Wellness,Winter 2018,2,1.37,W18,2018,20180,146,False
Healthcare -> Consumer Health and Wellness,Summer 2018,6,4.58,S18,2018,20182,131,False
Healthcare -> Consumer Health and Wellness,Winter 2019,3,1.546,W19,2019,20190,194,False
Healthcare -> Consumer Health and Wellness,Summer 2019,6,3.409,S19,2019,20192,176,False
Healthcare -> Consumer Health and Wellness,Winter 2020,11,4.825,W20,2020,20200,228,False
Healthcare -> Consumer Health and Wellness,Summer 2020,6,2.871,S20,2020,20202,209,False
Healthcare -> Consumer Health and Wellness,Winter 2021,8,2.381,W21,2021,20210,336,False
Healthcare -> Consumer Health and Wellness,Summer 2021,16,4.092,S21,2021,20212,391,False
Healthcare -> Consumer Health and Wellness,Winter 2022,8,2.01,W22,2022,20220,398,False
Healthcare -> Consumer Health and Wellness,Summer 2022,3,1.282,S22,2022,20222,234,False
Healthcare -> Consumer Health and Wellness,Winter 2023,1,0.365,W23,2023,20230,274,False
Healthcare -> Consumer Health and Wellness,Summer 2023,5,2.273,S23,2023,20232,220,False
Healthcare -> Consumer Health and Wellness,Winter 2024,3,1.21,W24,2024,20240,248,False
Healthcare -> Consumer Health and Wellness,Summer 2024,1,0.403,S24,2024,20242,248,False
Healthcare -> Consumer Health and Wellness,Fall 2024,1,1.064,F24,2024,20243,94,False
Healthcare -> Consumer Health and Wellness,Winter 2025,1,0.602,W25,2025,20250,166,False
